timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies,nb anomalies collectives,Unnamed: 24,Unnamed: 25
2016-01-01T10:00,19.03,26.86,26.91,35.05,68.98,189.5,689.44,3450.3,690.26,13.45,41.92,49.88,50.14,58.16,91.92,421.83,920.35,4594.85,918.92,25.07,,,,,
2016-01-01T11:00,18.97,25.04,25.92,32.15,68.97,190.31,690.28,3447.57,690.32,12.52,40.1,45.95,47.18,52.88,90.03,400.88,901.79,4497.44,899.39,23.03,,,,,
2016-01-01T12:00,21.05,25.93,27.1,31.81,70.95,209.95,709.57,3547.57,710.46,12.96,34.94,40.1,40.79,45.79,84.83,351.53,851.64,4244.88,848.71,20.01,,,,,
2016-01-01T13:00,22.06,27.94,27.94,34.09,72.05,220.32,719.48,3597.85,719.6,13.94,30.03,36.01,35.81,41.85,80.17,298.68,799.85,3993.02,801.51,17.98,,,,,
2016-01-01T14:00,21.97,29.07,26.91,33.87,71.99,220.38,720.21,3598.3,719.73,14.45,24.89,32.02,30.13,37.05,74.89,250.49,748.31,3742.93,748.34,15.93,,,,,
2016-01-01T15:00,23.05,30.91,27.1,35.08,72.99,229.99,730.09,3647.38,729.56,15.54,20.08,27.91,24.14,31.79,69.98,200.44,698.38,3494.15,701.67,14.07,,,,,
2016-01-01T16:00,23.95,32.12,26.9,35.18,73.99,239.91,739.68,3697.66,739.67,15.97,15.11,23.04,17.79,25.89,64.95,151.16,651.12,3246.78,650.5,11.56,,,,,
2016-01-01T17:00,23.03,28.92,24.97,30.81,72.99,230.24,729.81,3649.22,729.46,14.46,10.01,16.17,11.94,18.09,60.13,101.23,598.02,3008.75,599.81,7.91,,,,,
2016-01-01T18:00,22.04,28.94,23.92,30.92,72.02,220.09,720.35,3597.69,719.97,14.46,14.85,21.81,17.06,24.05,65.11,148.54,649.28,3247.42,651.89,11.02,,,,,
2016-01-01T19:00,21.0,25.93,21.98,26.88,71.01,209.45,710.47,3547.22,709.79,13.0,20.12,25.15,21.19,26.06,69.97,201.05,700.5,3489.87,701.08,12.51,,,,,
2016-01-01T20:00,19.02,21.88,19.95,23.11,69.05,190.0,689.51,3451.11,690.49,11.0,25.11,27.81,25.94,29.13,75.01,248.97,749.57,3739.81,750.83,13.91,,,,,
2016-01-01T21:00,18.96,20.91,19.0,20.84,68.95,189.85,690.0,3450.29,689.75,10.56,29.82,31.97,30.2,31.78,79.8,302.05,798.14,3998.37,799.8,16.06,,,,,
2016-01-01T22:00,18.0,20.1,18.03,20.18,67.98,180.34,679.57,3401.28,680.51,10.03,39.96,41.92,40.2,42.08,89.84,399.07,899.85,4506.25,899.38,21.01,,,,,
2016-01-01T23:00,17.0,15.96,17.06,15.99,66.97,169.92,669.64,3352.29,669.98,7.94,44.9,43.82,44.95,43.86,95.1,452.03,950.88,4740.8,948.89,22.06,,,,,
2016-01-02T00:00,16.05,11.01,16.02,10.92,66.03,159.54,659.67,3298.8,659.48,5.46,29.81,25.01,30.1,25.15,79.82,299.84,799.7,3995.58,801.76,12.53,,,,,
2016-01-02T01:00,14.96,10.96,13.97,9.83,64.98,150.39,650.56,3248.02,649.62,5.45,31.82,28.08,30.85,26.96,81.95,321.43,819.23,4100.08,818.35,13.91,,,,,
2016-01-02T02:00,15.04,11.96,12.91,10.04,65.01,150.24,650.11,3248.86,650.55,5.96,33.87,30.93,31.92,28.79,83.89,340.31,839.65,4198.14,840.12,15.41,,,,,
2016-01-02T03:00,15.02,11.87,11.04,8.05,65.01,149.98,650.38,3250.16,650.12,5.94,36.13,32.93,31.98,28.89,85.9,359.39,860.61,4296.61,862.06,16.44,,,,,
2016-01-02T04:00,15.03,11.98,12.1,9.03,65.05,149.56,649.71,3247.92,649.78,6.02,37.9,35.11,35.02,31.77,88.07,380.56,878.3,4402.32,880.53,17.55,,,,,
2016-01-02T05:00,15.05,13.98,14.08,13.0,64.97,150.11,650.55,3250.23,649.5,6.95,40.1,39.07,38.98,38.02,89.93,400.91,898.2,4503.41,898.18,19.49,,,,,
2016-01-02T06:00,15.98,16.12,16.91,17.08,66.02,159.49,659.95,3302.14,659.91,7.98,41.96,41.92,43.05,42.99,92.19,419.72,919.72,4592.21,918.51,20.95,,,,,
2016-01-02T07:00,17.01,20.13,21.96,24.95,66.96,169.71,670.42,3352.54,669.68,9.94,43.82,46.83,48.92,51.9,93.83,439.35,940.17,4707.94,938.8,23.51,,,,,
2016-01-02T08:00,18.01,21.94,24.0,28.15,67.96,180.05,679.66,3398.62,679.46,10.99,46.14,50.15,52.18,55.91,96.07,458.63,959.98,4799.68,961.86,25.02,,,,,
2016-01-02T09:00,18.05,24.87,26.05,32.87,67.99,180.25,679.55,3401.23,679.93,12.46,43.81,51.04,51.88,59.05,93.9,441.29,939.54,4700.11,938.61,25.47,,,,,
2016-01-02T10:00,18.99,26.95,27.04,34.99,69.03,190.57,689.62,3450.06,689.75,13.49,42.11,49.97,49.87,57.98,92.04,419.51,921.61,4589.84,919.78,25.01,,,,,
2016-01-02T11:00,19.05,24.97,26.02,31.84,69.04,190.49,690.54,3451.85,690.08,12.52,40.06,46.0,46.78,53.05,90.02,398.59,898.59,4507.8,900.53,23.07,,,,,
2016-01-02T12:00,21.02,26.08,26.9,31.82,71.0,209.82,710.46,3548.88,710.04,12.96,35.19,39.9,40.83,45.96,85.02,350.99,849.5,4250.33,851.13,20.1,,,,,
2016-01-02T13:00,22.03,27.87,27.99,33.99,72.05,219.99,720.41,3602.12,720.49,13.99,30.06,35.83,35.84,41.98,80.16,299.85,798.98,3990.53,800.07,17.93,,,,,
2016-01-02T14:00,22.03,29.09,27.07,34.05,71.98,220.11,720.17,3599.97,719.58,14.48,25.14,31.97,30.09,37.0,74.86,249.77,748.22,3756.46,748.96,15.96,,,,,
2016-01-02T15:00,23.02,30.98,27.0,34.92,72.98,230.43,730.47,3649.47,730.33,15.55,19.83,28.03,23.85,31.92,70.15,198.97,699.58,3494.05,699.57,14.08,,,,,
2016-01-02T16:00,24.0,31.88,26.91,35.08,73.95,240.34,740.52,3700.0,739.79,15.94,14.92,22.88,17.91,25.87,65.0,150.0,651.92,3244.98,650.48,11.57,,,,,
2016-01-02T17:00,23.01,28.87,25.01,30.93,72.99,230.46,729.64,3647.92,729.55,14.47,10.2,16.06,11.97,18.02,60.06,99.14,598.04,3010.07,600.8,7.97,,,,,
2016-01-02T18:00,21.96,28.98,23.97,31.02,71.98,219.55,720.53,3602.26,720.17,14.56,14.87,22.08,17.11,23.93,65.2,150.11,648.85,3242.93,649.6,10.95,,,,,
2016-01-02T19:00,20.95,25.89,22.06,27.04,71.03,209.64,709.66,3547.47,709.71,13.07,20.14,25.07,21.05,26.13,69.94,200.74,702.0,3496.87,700.05,12.49,,,,,
2016-01-02T20:00,18.94,21.92,20.07,23.06,68.96,189.74,690.37,3448.98,690.42,10.93,25.18,27.86,26.07,28.96,75.05,251.18,750.82,3747.01,752.01,14.01,,,,,
2016-01-02T21:00,19.01,20.87,18.98,20.83,68.95,190.34,690.19,3448.52,690.21,10.52,29.93,31.89,29.92,32.06,80.01,301.5,800.05,4002.81,799.72,15.96,,,,,
2016-01-02T22:00,18.02,20.0,17.9,19.87,68.03,179.59,680.5,3402.02,679.53,9.98,40.07,42.02,40.17,42.01,89.88,398.98,902.02,4502.42,901.48,20.91,,,,,
2016-01-02T23:00,17.0,15.89,16.92,16.01,67.03,169.5,670.4,3351.97,669.56,7.95,45.01,44.13,44.94,43.84,94.89,450.44,951.09,4743.15,947.97,21.96,,,,,
2016-01-03T00:00,15.96,11.05,15.97,11.12,66.0,160.13,659.79,3301.06,659.62,5.55,30.01,24.82,29.87,25.22,79.91,298.38,799.84,4004.65,801.41,12.56,,,,,
2016-01-03T01:00,14.99,11.08,14.08,9.88,64.98,150.04,649.81,3248.52,649.76,5.53,31.96,28.12,31.01,26.88,82.13,320.83,819.93,4090.51,821.2,14.09,,,,,
2016-01-03T02:00,14.98,11.9,12.99,10.15,65.02,149.5,650.51,3248.59,650.56,6.06,33.86,30.86,32.15,29.05,83.87,340.56,841.87,4199.79,840.98,15.42,,,,,
2016-01-03T03:00,15.01,12.08,10.93,7.84,65.03,150.48,650.37,3250.61,650.5,5.98,35.85,33.04,32.0,29.19,85.93,361.64,861.13,4299.16,861.68,16.58,,,,,
2016-01-03T04:00,14.95,12.05,12.03,9.03,64.94,150.35,649.7,3248.58,650.15,5.93,38.09,34.94,34.83,32.07,88.09,381.86,879.76,4399.92,882.06,17.57,,,,,
2016-01-03T05:00,14.97,13.93,13.94,13.04,65.04,149.84,649.87,3247.18,650.24,6.98,39.89,38.96,39.19,38.21,90.0,400.33,898.84,4505.0,898.76,19.55,,,,,
2016-01-03T06:00,15.97,15.93,17.02,16.95,65.94,159.47,659.7,3297.58,659.64,8.06,41.89,41.94,43.18,42.91,91.85,420.29,918.36,4597.75,920.22,21.04,,,,,
2016-01-03T07:00,17.05,20.02,21.94,24.85,66.96,170.42,670.23,3347.59,670.49,10.07,43.9,47.14,48.78,52.21,94.04,438.94,939.65,4709.46,941.77,23.54,,,,,
2016-01-03T08:00,17.94,22.0,24.02,28.01,67.95,180.44,679.64,3397.76,680.34,11.04,45.8,49.81,52.19,55.87,95.83,459.24,959.69,4789.79,958.55,24.92,,,,,
2016-01-03T09:00,17.99,25.03,25.91,32.95,68.01,179.97,680.41,3398.09,680.46,12.49,43.85,50.88,52.05,58.97,93.94,441.6,940.8,4703.92,938.16,25.58,,,,,
2016-01-03T10:00,19.01,27.04,26.96,35.16,69.0,189.55,689.9,3451.56,690.32,13.5,42.06,50.0,50.03,58.11,92.03,418.6,918.53,4598.54,919.85,25.02,,,,,
2016-01-03T11:00,18.95,25.11,26.09,32.0,68.97,189.66,689.52,3452.18,690.24,12.5,40.13,45.89,46.92,52.9,90.19,401.06,899.67,4504.49,899.84,22.93,,,,,
2016-01-03T12:00,21.02,25.88,26.9,31.92,71.01,209.66,709.78,3551.69,709.81,13.05,34.87,39.95,40.87,45.82,84.99,351.83,850.42,4248.12,851.27,19.91,,,,,
2016-01-03T13:00,21.94,28.1,27.95,34.05,71.98,219.47,719.76,3598.23,720.12,13.99,29.85,36.16,35.83,41.97,80.13,301.29,800.94,4002.43,798.92,18.05,,,,,
2016-01-03T14:00,21.95,29.1,26.97,33.85,71.96,220.15,720.0,3599.18,719.79,14.5,24.81,31.85,30.08,36.78,75.16,249.07,750.07,3740.08,749.27,15.99,,,,,
2016-01-03T15:00,23.05,31.12,27.07,34.89,73.05,230.04,729.89,3652.64,729.89,15.48,19.84,27.85,23.94,32.16,70.07,199.98,700.63,3506.94,698.82,13.98,,,,,
2016-01-03T16:00,24.03,31.9,27.02,34.9,74.0,240.48,740.42,3702.6,739.52,15.94,15.09,22.82,18.22,26.02,65.02,151.24,648.92,3253.6,649.33,11.55,,,,,
2016-01-03T17:00,22.94,29.13,25.01,31.0,72.97,230.49,729.9,3652.21,729.5,14.55,10.05,15.95,11.89,18.09,59.83,99.02,598.86,3002.78,601.26,7.99,,,,,
2016-01-03T18:00,21.95,28.87,23.93,30.99,72.03,219.42,719.99,3600.5,719.87,14.53,15.05,21.93,17.17,24.2,65.08,148.94,649.84,3254.99,650.36,11.06,,,,,
2016-01-03T19:00,20.98,25.87,22.05,26.92,70.97,210.13,710.34,3551.17,710.46,13.06,19.81,25.15,20.88,25.89,69.94,199.8,699.83,3500.72,698.51,12.54,,,,,
2016-01-03T20:00,19.05,21.97,20.09,23.1,68.99,190.09,689.92,3449.28,689.61,10.98,24.85,27.95,25.9,29.2,74.89,248.7,748.29,3755.16,748.93,14.02,,,,,
2016-01-03T21:00,19.01,21.02,19.03,20.9,69.06,189.96,690.41,3450.73,690.52,10.54,29.94,31.91,29.88,31.86,80.02,299.78,799.72,4000.9,800.53,16.03,,,,,
2016-01-03T22:00,17.98,20.0,17.92,20.06,68.0,179.9,679.93,3400.46,679.96,10.01,40.2,42.08,40.21,41.86,90.12,398.02,899.67,4496.13,899.22,20.97,,,,,
2016-01-03T23:00,16.95,15.93,17.02,15.82,66.95,169.61,669.56,3348.82,669.97,8.05,44.94,44.08,45.02,43.87,95.13,448.03,949.14,4744.85,948.37,21.93,,,,,
2016-01-04T00:00,16.01,10.91,15.92,11.15,65.99,160.07,660.57,3299.37,660.49,5.54,29.94,24.98,30.22,24.78,79.93,298.78,800.06,3998.86,798.84,12.54,,,,,
2016-01-04T01:00,15.03,10.97,13.9,9.96,64.99,150.25,649.81,3250.99,649.7,5.45,32.06,28.03,30.96,27.23,82.02,320.64,820.58,4101.18,820.41,13.91,,,,,
2016-01-04T02:00,14.96,12.09,13.06,9.9,64.96,150.06,650.22,3252.73,650.11,6.05,33.94,30.95,31.96,28.95,83.96,340.21,839.2,4205.87,838.97,15.58,,,,,
2016-01-04T03:00,15.01,12.1,10.99,8.11,65.02,149.81,650.18,3252.46,650.4,6.01,35.92,32.83,31.96,29.21,86.11,358.71,861.16,4307.68,860.28,16.5,,,,,
2016-01-04T04:00,15.03,11.93,12.03,8.97,65.06,150.49,650.48,3249.98,650.49,6.06,37.95,35.14,35.11,32.15,87.98,381.02,880.65,4409.31,878.34,17.47,,,,,
2016-01-04T05:00,15.03,14.09,13.91,12.98,65.05,150.04,650.47,3248.45,649.97,6.98,40.04,38.91,39.05,37.85,89.92,401.76,901.77,4493.09,900.09,19.43,,,,,
2016-01-04T06:00,16.05,15.95,17.1,17.05,66.04,160.21,660.1,3300.0,659.75,7.95,41.87,42.03,43.07,42.82,91.93,420.08,921.26,4594.45,919.09,21.02,,,,,
2016-01-04T07:00,16.96,20.07,22.0,25.11,67.03,170.05,669.46,3347.67,670.57,10.01,43.98,47.16,49.09,51.83,93.83,438.77,941.27,4696.64,940.9,23.41,,,,,
2016-01-04T08:00,18.02,21.99,24.0,27.94,67.95,180.38,679.75,3400.39,680.25,11.03,46.11,50.1,51.85,56.21,96.08,458.61,962.07,4809.53,958.62,25.03,,,,,
2016-01-04T09:00,18.0,24.95,25.99,33.11,67.96,180.09,680.36,3399.73,680.56,12.48,43.84,50.83,51.83,58.99,93.92,438.25,938.84,4701.46,939.26,25.45,,,,,
2016-01-04T10:00,19.01,27.09,26.98,35.16,69.01,189.56,689.79,3449.19,690.49,13.49,42.18,49.91,49.84,58.15,91.9,418.24,918.93,4592.69,919.6,24.92,,,,,
2016-01-04T11:00,19.03,25.08,26.04,32.14,69.01,190.35,689.79,3451.82,690.55,12.48,39.8,46.12,47.16,53.15,90.05,401.05,898.84,4500.72,900.97,23.0,,,,,
2016-01-04T12:00,21.05,25.9,26.98,32.01,71.02,210.48,709.48,3548.63,710.29,12.99,34.98,40.06,40.85,46.12,85.17,350.42,848.42,4259.12,849.36,19.93,,,,,
2016-01-04T13:00,21.96,28.08,27.96,34.18,72.01,219.81,720.0,3601.35,720.2,13.95,30.06,36.05,36.15,42.09,79.91,300.73,798.78,4005.5,799.53,17.94,,,,,
2016-01-04T14:00,21.96,28.89,27.03,34.07,72.03,220.32,719.58,3598.74,720.27,14.45,25.13,31.97,29.84,37.18,75.06,249.35,752.06,3757.68,751.74,15.99,,,,,
2016-01-04T15:00,22.98,30.94,26.91,34.96,72.97,229.67,729.88,3647.62,729.87,15.47,19.94,27.84,24.06,31.95,69.87,200.18,699.25,3498.94,699.85,14.02,,,,,
2016-01-04T16:00,23.96,32.05,27.1,34.81,73.99,240.2,739.46,3701.3,740.29,15.98,14.88,23.13,17.83,26.09,65.04,148.39,651.7,3255.91,651.1,11.54,,,,,
2016-01-04T17:00,22.95,29.1,24.94,30.96,72.96,229.82,730.04,3651.71,730.25,14.53,9.92,15.81,11.84,17.78,60.18,101.98,600.38,3003.89,601.06,7.93,,,,,
2016-01-04T18:00,22.05,29.04,24.03,30.88,72.0,220.38,719.89,3599.64,720.11,14.53,14.87,22.16,17.01,24.21,65.15,150.92,649.04,3248.95,651.13,10.92,,,,,
2016-01-04T19:00,21.04,25.97,22.08,26.99,70.98,210.46,710.43,3548.2,709.83,12.94,20.16,25.14,21.22,26.1,69.8,200.45,700.25,3501.11,698.88,12.51,,,,,
2016-01-04T20:00,19.0,21.89,20.0,22.88,68.98,189.69,690.29,3450.9,689.97,10.94,24.96,28.19,25.93,29.13,75.13,251.77,749.18,3757.82,748.59,13.99,,,,,
2016-01-04T21:00,18.95,20.97,18.95,21.13,68.94,189.84,689.96,3451.55,689.66,10.54,30.11,32.03,29.84,32.18,79.96,301.21,799.89,3991.93,798.11,16.03,,,,,
2016-01-04T22:00,17.95,20.02,18.06,19.87,68.01,179.51,679.66,3397.66,679.85,10.06,40.07,42.09,40.15,42.2,89.82,399.02,901.04,4495.26,898.24,20.94,,,,,
2016-01-04T23:00,16.95,16.11,16.94,16.09,67.02,169.98,669.44,3348.2,669.6,8.04,45.1,43.93,44.97,44.06,94.94,451.8,950.42,4758.21,947.94,21.98,,,,,
2016-01-05T00:00,16.04,11.11,16.05,10.82,65.94,159.93,660.57,3298.83,660.16,5.45,29.95,25.16,29.81,25.01,80.13,300.19,800.3,3989.96,798.68,12.45,,,,,
2016-01-05T01:00,14.97,11.01,13.94,9.84,65.02,150.35,650.56,3252.03,650.34,5.5,31.83,28.11,31.02,27.03,81.91,319.39,819.53,4106.94,819.71,14.08,,,,,
2016-01-05T02:00,15.04,12.13,12.98,9.83,64.95,149.8,649.99,3247.86,649.73,6.0,33.96,30.93,32.05,28.98,83.94,339.02,839.64,4194.02,839.04,15.5,,,,,
2016-01-05T03:00,15.03,12.0,11.09,8.04,64.95,150.18,649.61,3247.31,649.45,6.01,36.0,33.04,32.03,28.99,85.97,360.34,861.54,4307.04,859.31,16.45,,,,,
2016-01-05T04:00,15.03,12.06,11.92,9.04,64.94,150.13,649.51,3251.34,650.33,5.97,38.12,34.81,34.93,32.16,87.84,380.37,880.04,4400.39,878.84,17.52,,,,,
2016-01-05T05:00,15.01,14.09,14.07,13.16,65.02,150.33,650.44,3251.77,649.49,6.99,40.07,39.07,39.19,37.86,90.18,401.28,901.69,4508.48,898.06,19.48,,,,,
2016-01-05T06:00,15.95,15.88,17.05,17.08,65.97,159.9,660.39,3301.52,660.03,8.0,41.91,41.92,43.22,42.8,92.2,418.63,918.46,4609.62,921.46,21.1,,,,,
2016-01-05T07:00,16.94,20.07,22.09,25.1,66.97,170.2,670.56,3349.1,670.12,9.94,43.82,46.88,49.09,52.03,93.86,441.9,941.48,4704.02,939.95,23.47,,,,,
2016-01-05T08:00,18.05,21.91,24.04,28.17,67.98,180.32,679.97,3398.72,680.02,10.96,45.92,50.18,51.94,56.05,95.85,460.79,961.97,4797.39,960.75,24.95,,,,,
2016-01-05T09:00,18.01,25.09,26.03,33.03,68.03,179.89,679.93,3401.73,679.87,12.5,44.18,51.13,51.93,58.97,94.04,439.92,940.09,4696.63,939.45,25.41,,,,,
2016-01-05T10:00,19.05,26.89,27.1,35.19,69.0,189.85,689.49,3448.98,690.13,13.55,42.15,50.19,49.97,57.99,92.06,421.06,918.04,4609.6,918.32,25.02,,,,,
2016-01-05T11:00,18.98,24.98,26.06,31.95,68.95,189.54,689.44,3448.72,689.87,12.44,39.97,46.14,47.13,53.13,89.87,398.11,901.12,4503.06,901.14,23.0,,,,,
2016-01-05T12:00,21.03,25.9,26.94,31.97,71.03,209.9,709.98,3548.6,710.12,12.95,35.0,40.03,41.0,46.01,85.1,350.14,849.96,4249.79,849.9,19.94,,,,,
2016-01-05T13:00,21.98,27.97,27.99,34.11,71.95,219.84,719.48,3601.77,720.3,13.96,29.98,36.05,36.19,41.78,80.09,298.1,798.8,3995.08,801.2,17.97,,,,,
2016-01-05T14:00,22.04,29.13,27.0,34.18,72.04,219.91,720.03,3598.68,719.94,14.5,25.19,31.97,29.81,37.15,75.02,249.38,750.56,3742.76,750.43,16.03,,,,,
2016-01-05T15:00,22.99,31.02,26.89,35.05,72.95,230.19,730.15,3647.4,729.83,15.52,19.83,28.07,24.17,32.04,70.12,200.8,700.52,3499.31,700.2,13.93,,,,,
2016-01-05T16:00,24.01,31.92,26.99,35.02,74.04,240.08,739.67,3697.28,739.59,15.96,14.91,23.14,18.15,26.1,64.86,148.47,651.78,3243.43,648.54,11.47,,,,,
2016-01-05T17:00,22.97,28.92,24.97,30.9,73.01,230.08,730.11,3651.07,729.44,14.57,9.86,15.94,12.11,17.82,59.95,98.67,601.22,2991.44,601.15,7.93,,,,,
2016-01-05T18:00,22.06,28.91,23.92,31.15,71.95,220.06,720.22,3599.37,719.97,14.43,15.02,21.88,17.18,24.13,64.89,148.89,652.03,3242.84,649.68,10.95,,,,,
2016-01-05T19:00,20.98,26.03,21.98,26.82,71.01,209.96,710.43,3547.53,710.48,13.07,19.9,25.04,20.8,26.2,70.09,201.12,701.6,3505.41,698.8,12.54,,,,,
2016-01-05T20:00,18.99,21.87,20.06,22.86,68.99,190.21,690.18,3447.29,690.28,10.98,25.06,27.85,25.81,29.06,75.0,249.3,751.99,3739.87,749.97,14.08,,,,,
2016-01-05T21:00,18.98,20.97,19.03,20.95,68.99,189.73,689.5,3451.51,689.67,10.56,30.14,31.89,29.89,31.79,79.96,300.5,798.02,3999.86,801.55,16.04,,,,,
2016-01-05T22:00,17.98,20.13,18.03,20.07,67.98,179.82,680.35,3397.27,679.56,10.0,40.2,41.98,40.15,41.91,89.94,398.15,898.89,4506.0,899.7,21.03,,,,,
2016-01-05T23:00,17.05,16.08,17.01,15.89,67.05,170.09,670.42,3350.79,669.98,7.95,45.17,44.12,44.81,43.91,94.97,451.98,949.48,4741.92,948.07,21.91,,,,,
2016-01-06T00:00,16.03,10.93,15.98,10.88,66.02,160.56,659.44,3301.34,659.83,5.54,30.08,25.04,29.98,25.07,80.14,300.59,799.13,3997.96,800.22,12.51,,,,,
2016-01-06T01:00,15.03,11.01,13.93,10.02,65.01,149.65,650.1,3251.04,649.63,5.55,31.97,27.81,31.12,27.03,82.17,320.19,822.01,4105.54,819.63,13.91,,,,,
2016-01-06T02:00,15.02,12.0,13.07,10.16,65.06,149.62,650.44,3248.36,650.06,5.98,34.09,31.17,31.91,28.79,83.87,340.84,842.02,4204.01,838.76,15.56,,,,,
2016-01-06T03:00,14.97,11.92,10.97,7.83,65.01,150.09,650.0,3251.2,649.94,5.98,36.12,32.95,32.16,28.9,86.11,359.02,859.98,4296.33,858.67,16.44,,,,,
2016-01-06T04:00,14.97,12.0,12.04,8.93,64.98,150.13,649.73,3247.38,650.58,5.96,38.07,35.17,35.13,31.97,88.07,379.89,878.88,4403.84,878.1,17.52,,,,,
2016-01-06T05:00,14.99,13.92,14.08,13.05,64.98,149.67,649.52,3248.49,649.73,7.04,40.17,38.92,38.92,38.16,90.16,398.95,900.64,4495.48,898.87,19.51,,,,,
2016-01-06T06:00,15.96,15.93,16.96,17.0,65.95,159.87,659.58,3299.64,659.45,8.04,42.07,42.14,43.04,42.85,91.8,420.61,918.74,4602.01,920.53,21.09,,,,,
2016-01-06T07:00,16.99,20.06,21.92,25.09,67.02,170.47,670.46,3349.52,669.98,10.05,44.0,47.03,49.17,51.8,94.14,440.24,939.31,4698.26,939.41,23.5,,,,,
2016-01-06T08:00,17.95,21.99,24.0,27.92,67.97,179.71,680.44,3397.97,680.34,10.97,45.95,50.02,52.16,55.83,95.96,458.1,959.51,4800.31,959.86,25.05,,,,,
2016-01-06T09:00,18.0,24.92,26.02,33.02,67.96,179.93,680.51,3402.55,680.33,12.47,44.19,51.14,52.03,58.78,93.84,440.18,940.11,4694.5,940.49,25.59,,,,,
2016-01-06T10:00,19.0,26.95,26.99,35.12,69.0,190.35,689.91,3447.41,689.86,13.47,41.9,49.93,50.04,58.13,91.81,421.04,920.23,4601.87,919.01,24.92,,,,,
2016-01-06T11:00,18.98,24.89,26.0,31.95,69.05,189.85,689.66,3451.96,690.22,12.48,39.86,45.89,47.02,53.08,89.86,399.18,901.15,4504.66,901.44,23.08,,,,,
2016-01-06T12:00,21.03,25.94,26.97,31.85,71.0,210.08,710.4,3548.97,710.45,12.94,35.06,40.09,41.12,46.15,84.88,350.09,850.0,4254.71,850.82,20.03,,,,,
2016-01-06T13:00,22.04,28.06,28.05,34.07,72.0,220.49,719.57,3598.47,719.55,13.95,29.86,35.96,35.83,42.05,80.14,301.33,799.52,4009.65,801.7,18.04,,,,,
2016-01-06T14:00,22.05,29.0,27.07,34.17,72.05,219.95,720.2,3601.12,720.16,14.53,25.16,32.12,30.05,37.22,74.84,249.52,749.75,3752.69,749.9,16.02,,,,,
2016-01-06T15:00,22.95,31.1,27.06,34.95,72.96,230.13,730.56,3650.84,730.26,15.51,19.97,28.06,24.12,31.77,70.19,200.09,698.75,3510.32,699.62,13.93,,,,,
2016-01-06T16:00,24.02,32.11,26.89,34.91,74.01,239.57,740.49,3702.67,739.53,16.06,15.14,23.1,17.78,25.79,64.82,149.02,651.73,3253.21,651.28,11.5,,,,,
2016-01-06T17:00,22.98,29.1,24.95,31.03,73.06,229.93,730.26,3648.42,730.16,14.49,10.2,15.94,11.96,17.83,60.18,101.02,600.58,2990.59,600.82,8.04,,,,,
2016-01-06T18:00,21.96,29.04,24.04,30.84,71.97,219.96,720.41,3600.43,719.83,14.46,15.0,21.95,17.2,24.2,65.0,148.87,648.93,3258.69,650.08,10.99,,,,,
