timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
2016-01-01T15:00,22.99,30.78,27.06,34.07,73.04,231.47,731.98,3644.62,729.97,15.45,20.57,27.99,23.0,32.82,70.65,203.08,693.3,3496.95,706.24,14.16,,,,,,
2016-01-01T16:00,24.22,31.35,27.04,35.62,73.71,237.34,739.56,3705.42,742.06,16.03,15.14,22.22,18.53,25.78,64.4,156.13,641.82,3213.96,645.55,11.43,,,,,,
2016-01-01T17:00,22.83,29.1,24.75,30.08,72.9,229.35,729.75,3653.38,732.23,14.33,9.85,15.82,12.98,18.38,60.7,101.77,599.44,3020.17,593.77,8.05,,,,,,
2016-01-01T18:00,21.89,29.2,23.75,31.58,71.77,219.43,719.2,3605.55,720.63,14.7,15.85,22.47,15.97,23.23,64.36,160.11,650.71,3266.24,644.0,11.06,,,,,,
2016-01-01T19:00,20.89,26.67,21.59,27.92,71.18,211.31,709.88,3554.97,712.32,13.29,19.54,24.12,20.21,26.01,69.87,198.17,691.43,3467.7,699.51,12.9,,,,,,
2016-01-01T20:00,19.17,22.13,19.91,22.14,68.9,192.18,688.83,3449.09,691.43,11.17,25.24,27.48,26.47,28.85,74.39,241.69,746.15,3766.62,749.31,14.21,,,,,,
2016-01-01T21:00,19.0,20.63,19.21,21.73,69.05,191.27,690.96,3436.32,691.61,10.66,29.17,31.75,31.04,32.65,79.39,310.35,791.95,3958.84,796.49,15.72,,,,,,
2016-01-01T22:00,18.17,19.62,18.47,20.4,68.15,177.43,678.93,3412.98,680.47,10.2,40.63,42.44,40.43,40.96,89.79,397.62,892.01,4477.04,906.88,20.63,,,,,,
2016-01-01T23:00,16.79,15.85,16.56,16.92,66.76,169.63,668.66,3358.95,668.49,7.72,44.39,44.29,45.71,43.47,95.96,448.06,950.09,4749.19,958.91,22.47,,,,,,
2016-01-02T00:00,16.1,11.52,15.64,11.83,65.86,158.47,658.51,3292.87,659.65,5.79,30.98,24.32,30.13,25.02,79.52,294.47,805.73,4043.79,797.02,12.53,,,,,,
2016-01-02T01:00,14.92,10.47,14.27,10.73,64.82,150.78,649.46,3263.13,651.24,5.29,31.54,28.38,31.46,27.89,81.72,320.72,826.35,4060.32,815.5,14.16,,,,,,
2016-01-02T02:00,15.18,12.58,13.12,9.79,64.94,151.82,650.47,3260.01,650.86,6.07,33.14,31.78,31.87,29.64,83.49,336.91,848.43,4190.73,846.88,15.66,,,,,,
2016-01-02T03:00,15.14,11.91,11.47,8.29,64.89,147.6,649.54,3256.61,652.42,6.22,36.0,33.55,31.78,29.31,86.09,352.43,858.02,4323.19,868.29,16.12,,,,,,
2016-01-02T04:00,14.78,12.21,12.53,9.32,65.15,150.76,649.13,3252.16,651.13,5.74,38.02,35.64,35.28,32.45,88.12,374.01,888.66,4422.32,887.18,17.32,,,,,,
2016-01-02T05:00,15.0,13.44,13.59,13.38,65.13,151.33,649.14,3246.02,650.3,6.74,40.23,38.25,38.28,38.83,90.12,396.48,910.19,4479.18,889.94,19.4,,,,,,
2016-01-02T06:00,15.98,15.92,17.24,17.55,66.13,161.11,662.33,3289.17,658.5,7.73,41.01,42.47,42.71,42.21,91.16,414.59,924.46,4592.36,909.66,21.22,,,,,,
2016-01-02T07:00,16.92,19.76,21.63,25.02,66.83,171.14,667.42,3352.81,670.55,9.79,44.34,47.07,48.77,52.77,93.9,444.36,950.02,4713.36,939.83,23.25,,,,,,
2016-01-02T08:00,18.24,21.7,24.1,27.69,67.75,178.04,681.05,3413.05,678.39,11.33,46.94,49.36,52.85,56.16,95.76,463.64,956.1,4824.94,958.55,24.57,,,,,,
2016-01-02T09:00,18.07,25.37,25.59,33.08,67.76,178.37,681.39,3386.25,680.36,12.29,44.79,51.92,52.08,59.43,93.12,444.31,933.3,4747.16,935.0,25.02,,,,,,
2016-01-02T10:00,18.92,27.44,26.53,35.39,68.73,189.91,691.85,3442.99,687.95,13.36,42.92,49.31,50.13,57.54,91.11,410.52,915.55,4562.86,919.53,25.48,,,,,,
2016-01-02T11:00,18.73,24.79,26.23,32.7,68.81,190.3,690.19,3442.09,687.97,12.37,40.4,45.23,46.09,52.04,89.09,390.69,910.21,4462.06,909.62,22.69,,,,,,
2016-01-02T12:00,21.14,26.08,26.85,31.69,71.2,208.17,708.58,3555.99,711.37,13.13,34.88,40.09,40.89,45.02,85.15,360.03,856.52,4279.64,859.23,19.83,,,,,,
2016-01-02T13:00,22.24,27.61,27.61,34.12,72.26,220.26,718.45,3594.39,720.01,13.92,30.56,36.46,36.14,40.85,79.52,291.33,793.53,4038.23,799.95,17.92,,,,,,
2016-01-02T14:00,22.03,28.8,26.85,33.07,71.96,220.75,718.61,3592.74,722.79,14.46,25.2,31.26,30.77,36.7,74.57,241.46,741.87,3757.09,749.29,16.01,,,,,,
2016-01-02T15:00,22.89,30.76,26.51,34.89,73.14,228.06,730.76,3664.06,727.38,15.38,20.99,27.26,24.54,33.1,69.91,208.21,703.29,3507.89,705.83,14.18,,,,,,
2016-01-02T16:00,23.94,31.35,27.11,34.16,73.96,238.38,739.83,3698.03,738.42,16.14,14.32,23.08,17.77,26.16,64.51,147.95,659.49,3299.33,656.68,11.96,,,,,,
2016-01-02T17:00,22.72,28.7,25.47,30.73,73.15,229.94,731.03,3638.42,729.8,14.64,9.13,16.4,12.74,18.74,60.03,110.06,599.2,2991.19,607.84,7.68,,,,,,
2016-01-02T18:00,22.26,28.76,23.8,30.14,72.02,218.7,721.39,3598.36,718.32,14.33,14.83,21.99,17.0,23.58,64.68,155.44,643.08,3210.85,660.07,11.4,,,,,,
2016-01-02T19:00,20.83,26.52,22.46,26.13,71.17,212.42,709.11,3560.22,712.66,12.79,20.51,25.23,20.11,27.14,69.89,190.89,699.28,3459.46,699.42,12.14,,,,,,
2016-01-02T20:00,19.12,21.63,20.02,23.42,69.27,191.38,688.09,3445.68,690.09,10.79,24.95,28.08,25.85,29.4,75.38,240.43,750.99,3763.28,741.6,13.65,,,,,,
2016-01-02T21:00,19.15,21.44,19.45,20.71,69.28,189.53,691.76,3436.4,688.48,10.34,29.44,32.73,30.32,32.82,79.65,296.34,792.54,4026.06,795.12,15.64,,,,,,
2016-01-02T22:00,18.29,20.21,18.12,20.86,68.11,182.42,679.6,3402.02,682.68,9.74,41.01,41.31,39.88,42.0,90.88,390.51,906.58,4470.37,896.1,21.23,,,,,,
2016-01-02T23:00,16.96,16.06,17.38,16.68,66.99,171.16,672.55,3355.9,667.6,7.78,44.08,44.15,44.7,44.57,95.51,441.0,953.01,4780.5,953.31,22.1,,,,,,
2016-01-03T00:00,16.25,11.61,16.44,11.25,66.2,159.93,659.67,3311.05,658.41,5.32,30.41,25.77,30.65,24.93,79.06,303.72,807.11,3960.06,803.61,12.64,,,,,,
2016-01-03T01:00,15.12,11.3,13.76,9.65,64.76,148.7,647.85,3238.69,649.48,5.83,32.62,27.59,31.25,26.19,81.35,321.59,811.81,4133.32,821.37,13.78,,,,,,
2016-01-03T02:00,14.99,12.11,13.14,9.74,64.76,150.59,652.68,3257.06,648.94,5.92,34.74,30.09,31.75,27.93,85.03,338.63,845.51,4211.76,832.37,15.55,,,,,,
2016-01-03T03:00,15.11,11.99,10.69,7.47,64.74,148.81,648.98,3262.88,647.16,6.08,36.49,32.06,32.78,30.09,85.16,354.66,870.19,4346.1,861.55,16.92,,,,,,
2016-01-03T04:00,15.1,11.7,12.51,8.23,65.12,148.36,647.29,3235.94,652.14,5.68,38.65,35.83,34.75,31.17,87.34,384.23,877.07,4386.65,878.46,17.87,,,,,,
2016-01-03T05:00,15.1,14.16,14.47,13.91,64.87,150.36,652.15,3242.74,648.78,7.29,39.93,39.08,39.96,37.62,90.9,395.71,892.29,4517.05,891.94,19.96,,,,,,
2016-01-03T06:00,16.06,15.75,17.41,16.56,66.27,162.72,658.72,3291.85,658.23,7.93,41.03,42.51,42.9,41.99,91.75,414.92,915.81,4609.4,930.13,21.28,,,,,,
2016-01-03T07:00,16.78,20.35,21.7,25.05,66.8,169.4,667.47,3346.7,670.44,9.83,43.28,46.16,48.95,52.01,93.51,434.01,941.56,4673.53,939.33,23.17,,,,,,
2016-01-03T08:00,18.24,21.77,24.15,27.1,68.19,182.64,681.82,3388.39,679.32,10.86,45.81,49.98,51.38,55.76,95.73,464.9,956.88,4768.99,958.17,25.22,,,,,,
2016-01-03T09:00,18.04,24.91,25.97,32.08,68.12,182.83,681.81,3407.22,681.26,12.81,43.02,50.67,51.15,58.38,93.82,430.65,940.66,4739.59,946.44,25.64,,,,,,
2016-01-03T10:00,18.79,27.45,27.4,35.11,68.92,187.62,689.38,3452.16,687.93,13.42,42.39,49.42,50.03,58.0,92.79,427.59,928.39,4554.41,912.82,25.23,,,,,,
2016-01-03T11:00,19.25,25.37,25.98,31.3,69.03,188.45,689.02,3463.82,687.62,12.36,40.84,45.13,47.04,51.96,89.68,392.8,900.51,4471.53,909.18,23.02,,,,,,
2016-01-03T12:00,21.12,25.74,27.38,31.43,71.16,207.72,708.17,3535.76,707.38,12.8,35.28,40.09,40.31,46.07,86.01,339.66,855.21,4220.58,857.18,19.52,,,,,,
2016-01-03T13:00,21.79,28.04,27.8,33.37,72.14,221.39,717.48,3599.08,719.95,13.7,29.34,36.06,37.12,41.21,79.47,289.79,807.3,4010.88,795.71,17.73,,,,,,
2016-01-03T14:00,21.89,29.08,26.93,33.66,71.77,220.53,721.35,3600.9,718.06,14.22,25.77,31.39,30.48,37.61,75.57,243.42,753.61,3798.33,753.35,16.25,,,,,,
2016-01-03T15:00,23.08,30.73,26.76,35.13,73.2,229.32,731.11,3661.26,732.63,15.25,19.94,27.77,22.91,32.01,69.1,195.4,709.56,3536.59,698.54,14.23,,,,,,
2016-01-03T16:00,23.8,31.67,26.63,34.65,74.18,242.1,740.53,3696.96,741.26,16.12,15.39,22.05,17.98,25.23,64.51,153.14,655.4,3222.55,649.99,11.33,,,,,,
2016-01-03T17:00,22.83,29.23,25.04,31.6,73.04,229.68,731.84,3648.7,727.45,14.27,9.97,15.08,11.72,17.5,59.98,100.65,602.57,3007.97,607.89,8.18,,,,,,
2016-01-03T18:00,21.93,28.9,23.59,31.08,72.09,221.59,719.8,3594.46,722.69,14.61,14.52,22.13,17.39,24.83,65.4,151.97,641.67,3232.3,650.89,10.82,,,,,,
2016-01-03T19:00,21.12,25.89,22.05,26.59,70.86,207.19,712.67,3552.2,710.76,12.68,19.54,24.09,21.91,24.95,70.29,207.2,700.45,3475.85,705.37,12.18,,,,,,
2016-01-03T20:00,19.21,22.54,19.58,22.81,68.74,187.92,687.7,3458.95,691.09,10.85,24.83,27.99,26.87,30.08,74.97,242.78,742.42,3733.24,754.28,14.43,,,,,,
2016-01-03T21:00,18.79,21.08,18.79,21.82,68.89,190.36,690.87,3447.33,688.28,10.75,30.1,32.69,30.53,33.16,78.99,295.2,804.92,4019.95,794.48,15.58,,,,,,
2016-01-03T22:00,17.96,20.62,17.46,20.22,68.26,178.53,678.67,3393.1,680.13,10.27,39.11,42.87,40.25,41.6,90.16,397.66,891.54,4505.49,907.8,21.06,,,,,,
2016-01-03T23:00,16.88,16.03,16.53,15.86,66.89,170.89,667.41,3362.22,667.75,7.89,45.79,44.49,43.93,44.03,95.71,452.51,949.98,4797.96,960.16,21.66,,,,,,
2016-01-04T00:00,15.79,11.06,16.29,10.21,66.24,162.43,660.43,3302.04,658.61,5.33,30.86,24.89,30.69,25.96,80.47,295.0,802.97,4047.84,806.87,12.94,,,,,,
2016-01-04T01:00,14.92,11.48,14.26,10.32,64.87,151.25,651.39,3236.7,647.72,5.74,31.84,28.88,31.03,27.73,82.03,327.76,824.61,4049.27,816.62,14.38,,,,,,
2016-01-04T02:00,14.73,12.56,13.42,10.32,65.17,147.67,649.72,3259.28,651.92,6.24,33.25,30.56,31.74,30.03,84.92,341.37,835.38,4226.11,832.59,15.06,,,,,,
2016-01-04T03:00,15.28,11.88,11.23,7.43,65.07,148.33,647.5,3253.32,651.42,6.09,35.85,33.74,32.02,28.29,86.09,349.67,849.81,4318.5,856.28,16.03,,,,,,
2016-01-04T04:00,14.85,11.65,11.86,9.02,65.15,148.86,650.24,3250.98,648.55,5.69,37.9,35.72,35.27,32.83,88.24,370.66,889.99,4371.3,876.01,17.98,,,,,,
2016-01-04T05:00,14.94,14.62,14.17,12.37,64.91,152.45,648.94,3257.39,651.99,7.34,39.48,39.42,38.07,38.88,90.43,397.23,897.0,4491.47,904.93,19.68,,,,,,
2016-01-04T06:00,15.93,16.15,16.68,17.38,66.22,159.39,659.63,3291.92,659.04,7.69,41.33,42.65,43.56,43.17,91.4,427.38,922.36,4596.2,925.18,20.62,,,,,,
2016-01-04T07:00,16.74,20.66,22.07,24.96,67.07,171.88,667.47,3347.62,669.95,10.09,44.01,46.17,49.32,52.51,94.33,446.87,940.67,4700.34,937.04,23.56,,,,,,
2016-01-04T08:00,18.09,21.61,23.93,27.2,68.11,178.44,681.74,3399.6,679.55,11.21,46.7,49.84,52.9,56.54,96.0,465.98,962.84,4824.95,966.53,24.63,,,,,,
2016-01-04T09:00,17.87,25.17,25.97,33.41,68.08,178.17,677.38,3413.48,681.12,12.74,44.58,50.81,52.91,59.94,93.54,430.94,932.11,4680.05,937.5,25.49,,,,,,
2016-01-04T10:00,19.22,26.77,27.17,35.44,68.78,191.0,688.34,3455.98,690.25,13.21,41.99,50.7,50.95,58.97,92.65,417.43,918.83,4604.32,913.04,24.86,,,,,,
2016-01-04T11:00,18.8,25.07,25.55,32.58,68.87,191.41,690.65,3445.19,688.89,12.44,40.72,46.43,47.93,53.18,90.77,410.33,896.06,4497.42,909.21,22.79,,,,,,
2016-01-04T12:00,21.17,26.55,26.45,31.27,71.18,210.22,707.98,3560.79,709.91,13.1,35.8,40.38,40.22,46.39,84.51,358.13,855.55,4265.25,857.4,20.44,,,,,,
2016-01-04T13:00,21.8,28.41,27.88,33.38,72.22,217.42,718.52,3605.23,721.76,13.82,29.52,36.77,35.29,42.61,80.59,295.93,800.51,4031.16,791.37,17.95,,,,,,
2016-01-04T14:00,21.8,28.63,27.18,34.76,71.91,219.87,718.77,3606.27,722.57,14.23,24.15,32.84,29.06,37.33,75.04,242.01,754.71,3708.88,753.04,15.76,,,,,,
2016-01-04T15:00,22.78,30.83,26.89,35.49,73.11,232.85,731.01,3645.14,727.86,15.68,19.13,27.29,22.9,32.87,69.7,210.17,694.57,3462.5,703.25,14.03,,,,,,
2016-01-04T16:00,23.98,31.65,26.94,35.48,74.22,237.89,740.6,3700.66,739.53,15.89,14.45,22.99,18.4,25.93,64.47,148.27,642.76,3235.95,652.49,11.79,,,,,,
2016-01-04T17:00,23.24,28.56,25.46,30.2,72.74,229.84,730.45,3648.48,727.31,14.38,10.09,15.56,11.06,17.28,60.65,110.3,602.62,2975.78,591.88,8.26,,,,,,
2016-01-04T18:00,22.15,28.33,23.67,30.53,72.26,217.49,719.43,3591.46,722.36,14.82,14.88,22.6,15.92,24.98,65.98,151.93,652.15,3288.63,649.3,10.89,,,,,,
2016-01-04T19:00,20.74,26.21,21.47,27.18,70.95,209.43,712.74,3549.84,708.55,12.74,19.11,25.08,20.72,25.66,70.23,206.95,693.83,3530.89,695.43,12.77,,,,,,
2016-01-04T20:00,18.92,22.02,20.5,23.74,69.2,192.65,689.5,3453.85,689.74,11.28,24.27,27.16,25.63,28.91,74.48,257.6,760.12,3780.09,743.82,13.67,,,,,,
2016-01-04T21:00,18.84,21.66,19.07,20.84,69.2,188.44,687.29,3440.29,690.93,10.2,30.9,32.93,30.02,30.94,79.68,300.55,808.21,4005.98,796.56,15.93,,,,,,
2016-01-04T22:00,17.85,20.23,18.05,19.39,68.03,178.35,682.43,3392.91,680.84,10.07,39.1,41.72,40.44,42.72,89.27,409.83,890.84,4456.69,892.96,21.07,,,,,,
2016-01-04T23:00,16.89,16.61,17.2,15.15,67.02,170.66,671.19,3358.15,670.5,8.28,44.94,43.11,45.32,43.32,94.28,447.4,948.82,4794.33,943.48,21.54,,,,,,
2016-01-05T00:00,15.9,10.62,16.49,10.74,65.95,157.5,661.54,3291.51,659.9,5.25,30.28,24.07,30.67,24.21,79.49,305.18,809.73,4050.9,809.26,12.46,,,,,,
2016-01-05T01:00,15.25,11.57,13.67,10.24,64.77,149.97,652.57,3246.41,648.95,5.4,32.01,28.85,30.22,27.28,82.64,311.05,829.54,4116.57,830.02,13.89,,,,,,
2016-01-05T02:00,14.8,11.49,12.8,9.16,64.98,148.75,651.51,3257.47,649.71,5.82,34.22,31.03,32.94,29.28,83.79,331.75,842.67,4221.79,838.16,15.03,,,,,,
2016-01-05T03:00,14.86,11.56,10.67,8.1,65.25,148.67,651.39,3236.52,648.31,5.67,34.98,33.78,32.93,28.15,85.32,350.51,850.54,4288.92,852.7,16.85,,,,,,
2016-01-05T04:00,14.97,12.32,11.74,9.21,65.18,152.85,650.66,3243.22,650.44,6.05,37.28,35.42,35.02,30.95,87.09,373.36,875.24,4392.96,878.33,17.86,,,,,,
2016-01-05T05:00,14.74,14.29,14.2,13.86,65.2,148.18,647.98,3239.59,651.42,7.26,39.95,38.93,37.9,36.86,89.62,393.74,906.88,4460.15,904.62,19.22,,,,,,
2016-01-05T06:00,16.07,16.25,17.29,16.6,65.91,160.66,661.78,3309.01,660.64,8.34,42.64,41.09,43.65,42.9,92.29,419.26,922.46,4548.88,913.7,21.08,,,,,,
2016-01-05T07:00,17.28,19.97,22.16,24.24,66.92,168.95,669.26,3348.48,669.6,9.83,43.84,47.55,50.05,51.13,93.66,447.78,935.84,4744.43,950.09,23.21,,,,,,
2016-01-05T08:00,18.24,22.33,24.25,28.18,68.12,181.52,682.66,3398.3,682.74,11.02,47.03,50.18,52.6,55.51,96.44,467.06,953.08,4767.54,969.2,24.64,,,,,,
2016-01-05T09:00,17.95,25.03,25.71,33.08,67.92,181.46,678.08,3406.48,682.44,12.16,43.0,50.77,51.4,59.3,94.75,440.65,933.78,4706.93,949.26,25.09,,,,,,
2016-01-05T10:00,18.8,26.33,26.91,35.03,69.11,188.91,687.94,3447.39,692.58,13.17,41.91,50.95,49.49,58.41,92.21,419.04,922.31,4651.71,916.15,24.63,,,,,,
2016-01-05T11:00,19.27,25.34,25.5,31.26,69.14,188.14,690.17,3454.85,690.65,12.8,39.27,45.35,46.37,53.29,89.43,390.98,899.27,4452.71,898.25,23.23,,,,,,
2016-01-05T12:00,20.73,25.88,27.18,31.88,70.76,208.53,708.63,3539.83,709.64,12.95,34.32,39.32,40.67,46.42,85.42,356.48,858.31,4264.51,847.93,19.97,,,,,,
2016-01-05T13:00,22.14,27.93,27.71,33.83,71.82,219.04,717.95,3599.04,722.84,13.84,30.6,35.19,36.56,41.38,80.79,306.14,795.83,4039.29,802.37,18.08,,,,,,
2016-01-05T14:00,21.83,29.56,26.56,33.46,71.79,221.4,719.66,3601.85,722.88,14.23,24.46,31.33,28.99,37.08,74.83,252.46,753.12,3750.81,740.74,15.73,,,,,,
2016-01-05T15:00,23.01,31.52,27.0,35.12,73.24,228.31,732.81,3640.81,730.26,15.52,20.07,27.71,24.72,32.93,70.96,197.95,691.67,3456.94,704.35,13.59,,,,,,
2016-01-05T16:00,23.72,31.94,27.02,34.73,74.11,238.9,740.46,3707.0,742.7,16.19,15.07,23.3,18.46,26.26,64.92,140.91,657.66,3203.55,642.61,11.5,,,,,,
2016-01-05T17:00,22.85,29.53,24.6,30.7,73.09,228.71,727.93,3660.72,727.99,14.5,10.6,15.89,11.04,18.87,60.08,99.79,595.65,3005.18,597.55,7.6,,,,,,
2016-01-05T18:00,22.25,29.06,24.06,30.15,72.18,220.63,720.56,3597.23,717.28,14.72,14.66,22.42,16.66,24.66,65.46,146.67,657.19,3231.95,651.53,10.67,,,,,,
2016-01-05T19:00,21.07,26.11,21.99,27.54,71.04,210.56,711.41,3547.24,711.92,12.97,20.49,25.81,20.79,25.57,69.04,204.92,706.09,3449.33,699.71,12.28,,,,,,
2016-01-05T20:00,19.18,21.45,19.89,23.45,69.22,187.62,690.01,3459.69,689.92,10.82,25.46,27.29,25.3,29.6,75.99,241.43,745.09,3751.84,750.22,13.76,,,,,,
2016-01-05T21:00,18.85,21.39,19.1,21.16,68.8,189.15,692.17,3457.03,691.13,10.22,29.28,31.87,29.91,32.26,80.01,301.02,806.92,4007.48,792.57,16.12,,,,,,
2016-01-05T22:00,18.0,20.08,18.3,20.61,67.98,180.62,681.32,3406.8,677.5,9.97,39.92,42.16,38.95,42.61,89.21,402.26,900.01,4549.63,896.74,21.18,,,,,,
2016-01-05T23:00,16.74,15.9,17.5,16.56,67.06,167.48,670.27,3337.9,672.32,7.74,44.86,43.19,44.06,43.85,95.77,451.57,957.68,4796.04,953.5,22.25,,,,,,
2016-01-06T00:00,15.86,10.62,16.4,11.85,66.05,158.61,659.41,3301.49,657.99,5.64,29.6,24.95,29.94,25.98,80.82,295.29,802.16,4005.78,797.3,12.58,,,,,,
2016-01-06T01:00,14.9,10.5,14.3,9.1,64.83,147.96,652.64,3246.49,648.95,5.49,32.48,27.62,30.35,26.11,82.1,328.24,811.78,4120.11,829.59,14.09,,,,,,
2016-01-06T02:00,14.87,12.07,12.77,10.41,65.2,147.86,651.27,3253.18,647.5,5.81,34.06,30.14,32.54,30.0,84.67,346.28,833.02,4201.56,839.84,15.31,,,,,,
2016-01-06T03:00,14.72,11.81,10.75,8.55,65.08,150.75,648.0,3243.94,649.7,5.94,35.1,33.3,32.54,28.07,84.99,368.16,858.99,4250.25,854.26,16.41,,,,,,
2016-01-06T04:00,14.98,11.63,12.41,9.38,65.19,152.04,647.88,3253.23,649.22,6.06,37.99,34.6,36.05,30.91,87.55,377.72,876.55,4393.95,889.9,17.27,,,,,,
2016-01-06T05:00,15.26,14.48,14.06,13.72,65.21,148.29,648.87,3248.81,647.38,7.04,40.7,39.82,38.74,37.25,90.04,403.32,901.19,4513.23,892.07,19.11,,,,,,
2016-01-06T06:00,15.95,15.89,17.2,17.16,65.75,157.64,661.18,3312.23,661.84,7.81,41.68,42.06,43.48,43.79,91.34,417.05,919.91,4631.74,918.17,20.85,,,,,,
2016-01-06T07:00,17.01,20.11,21.58,25.08,66.94,169.13,667.42,3350.97,671.19,10.06,43.8,46.5,48.29,51.46,94.1,435.62,935.89,4692.62,948.1,23.47,,,,,,
2016-01-06T08:00,17.84,22.68,23.59,28.71,68.12,178.07,681.82,3408.92,681.11,11.33,45.94,49.71,50.88,56.66,96.85,457.8,954.25,4761.12,965.05,25.14,,,,,,
2016-01-06T09:00,18.16,25.67,25.68,32.28,67.76,178.94,679.79,3403.57,679.55,12.23,43.54,50.8,51.28,58.06,93.28,431.05,934.02,4678.06,942.83,25.1,,,,,,
2016-01-06T10:00,19.0,26.83,27.39,34.82,69.14,188.53,691.46,3440.06,688.65,13.61,41.8,50.03,48.9,57.44,91.64,414.26,928.87,4576.08,911.86,24.62,,,,,,
2016-01-06T11:00,18.96,25.02,25.84,32.6,69.27,188.93,691.81,3450.87,690.26,12.56,40.85,45.47,47.87,53.55,89.05,395.67,892.87,4463.88,900.93,22.54,,,,,,
2016-01-06T12:00,21.01,26.14,26.94,31.56,70.72,211.38,709.22,3543.01,708.13,12.84,34.55,39.03,41.1,45.28,85.49,342.8,853.25,4236.18,843.75,20.05,,,,,,
2016-01-06T13:00,21.75,27.84,28.08,33.16,71.91,220.59,719.48,3589.12,717.59,14.11,29.74,35.97,34.93,41.22,80.18,308.28,800.26,4024.76,796.7,18.43,,,,,,
2016-01-06T14:00,21.96,28.92,26.64,33.66,72.27,217.76,718.34,3587.83,719.9,14.77,24.49,31.37,30.39,36.72,74.94,242.1,747.29,3713.06,754.67,16.03,,,,,,
2016-01-06T15:00,23.26,31.53,26.85,34.49,72.86,229.64,732.15,3636.8,730.75,15.19,19.5,28.52,24.93,31.66,70.57,189.7,691.57,3456.71,701.26,14.16,,,,,,
2016-01-06T16:00,23.82,32.36,27.43,34.25,73.96,238.61,741.23,3709.61,738.54,16.3,14.46,22.21,18.25,26.63,64.71,147.08,649.74,3215.12,655.33,11.95,,,,,,
2016-01-06T17:00,22.98,29.31,25.38,31.81,73.12,231.59,731.76,3650.35,728.25,14.23,9.49,15.76,11.3,17.05,60.03,90.98,610.2,3043.66,598.22,8.07,,,,,,
