timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
2016-01-01T10:00,18.97,27.1,26.96,34.96,68.97,190.07,690.38,3448.97,689.56,13.53,42.16,49.94,49.9,58.07,91.89,422.0,920.5,4602.96,919.66,24.99,,,,,,
2016-01-01T11:00,18.99,25.13,25.93,31.99,68.99,190.08,690.31,3451.8,690.05,12.54,40.09,46.14,46.93,52.78,89.99,399.49,899.85,4489.86,900.5,23.0,,,,,,
2016-01-01T12:00,21.05,26.0,27.04,32.18,70.99,210.04,709.9,3552.78,710.48,13.03,35.19,40.04,40.81,45.94,85.19,348.89,851.21,4256.7,849.38,19.91,,,,,,
2016-01-01T13:00,22.0,28.04,27.94,34.16,72.02,220.0,719.73,3600.73,720.42,14.02,29.83,35.87,35.99,41.93,80.16,298.3,800.45,4000.18,799.6,18.1,,,,,,
2016-01-01T14:00,22.02,29.03,27.09,33.96,71.95,219.59,720.51,3599.43,719.87,14.53,24.96,31.91,29.97,37.21,75.01,249.35,749.29,3743.78,750.66,16.06,,,,,,
2016-01-01T15:00,23.02,31.11,26.93,34.95,73.03,229.53,729.95,3649.47,729.65,15.47,19.81,27.96,23.88,32.03,69.88,201.45,700.62,3496.58,699.91,14.09,,,,,,
2016-01-01T16:00,23.99,32.12,26.92,34.89,74.01,240.49,740.45,3698.15,739.65,16.02,15.2,23.04,17.86,25.96,64.9,148.44,648.6,3258.56,649.1,11.42,,,,,,
2016-01-01T17:00,22.99,29.09,24.96,30.82,73.03,229.8,730.46,3650.49,730.36,14.5,9.98,16.07,12.19,18.15,60.17,99.71,599.05,3000.93,601.0,7.94,,,,,,
2016-01-01T18:00,22.04,29.03,23.96,30.94,71.96,219.51,720.41,3601.6,720.28,14.54,14.79,22.08,16.86,24.22,64.88,149.76,651.53,3258.76,649.0,10.97,,,,,,
2016-01-01T19:00,21.06,26.06,22.03,27.11,70.95,209.78,709.65,3551.04,710.46,13.06,20.21,25.03,21.16,25.84,69.87,200.29,700.68,3489.83,701.01,12.44,,,,,,
2016-01-01T20:00,18.99,21.91,20.06,22.94,69.02,190.46,690.32,3449.49,690.45,10.98,25.0,27.99,25.98,28.92,74.96,249.82,751.66,3754.31,751.01,14.03,,,,,,
2016-01-01T21:00,19.05,21.09,18.93,21.15,69.02,189.91,689.51,3447.95,689.83,10.46,29.98,31.95,30.0,32.18,80.06,301.14,799.28,4009.63,800.28,16.0,,,,,,
2016-01-01T22:00,17.99,19.96,17.9,19.94,68.05,179.59,679.57,3402.19,680.25,10.07,39.92,42.1,40.0,42.15,89.88,401.92,901.03,4495.49,897.95,21.04,,,,,,
2016-01-01T23:00,16.99,16.1,17.09,16.1,66.95,170.41,670.02,3349.07,670.42,8.05,44.83,43.85,45.04,44.22,95.06,450.29,947.99,4756.0,951.66,22.09,,,,,,
2016-01-02T00:00,16.01,10.96,15.93,11.0,66.01,160.15,660.34,3298.88,660.08,5.46,30.0,24.82,29.8,24.94,80.06,299.03,798.51,4007.83,799.77,12.55,,,,,,
2016-01-02T01:00,14.97,11.08,14.11,10.03,64.97,149.99,650.16,3248.65,650.57,5.47,31.91,28.06,30.79,27.09,81.87,320.14,818.54,4103.44,818.13,14.02,,,,,,
2016-01-02T02:00,14.97,12.12,12.89,9.86,65.03,150.14,649.5,3249.34,649.72,5.95,33.99,31.0,31.81,28.94,84.0,339.29,840.15,4207.47,839.41,15.56,,,,,,
2016-01-02T03:00,14.95,11.91,11.08,7.91,64.95,150.34,650.53,3252.14,649.83,5.99,36.01,32.87,32.21,28.83,85.87,359.13,860.68,4307.3,859.84,16.44,,,,,,
2016-01-02T04:00,14.99,11.97,11.98,9.11,65.01,150.32,649.81,3248.33,649.82,5.96,37.81,34.89,34.88,31.88,87.94,379.94,881.82,4403.39,877.96,17.52,,,,,,
2016-01-02T05:00,15.04,14.01,14.08,12.99,65.01,149.77,650.28,3247.94,650.25,6.95,39.95,38.81,39.08,38.12,90.09,400.55,898.79,4495.38,901.82,19.5,,,,,,
2016-01-02T06:00,15.97,16.08,17.09,16.96,66.02,160.12,660.47,3301.97,659.85,8.06,42.14,41.87,43.03,42.92,91.97,417.95,920.0,4597.01,918.12,21.03,,,,,,
2016-01-02T07:00,16.98,19.92,21.91,25.01,66.95,170.41,669.62,3350.83,669.74,10.03,43.8,47.11,48.82,52.22,93.97,441.89,940.5,4690.11,938.16,23.44,,,,,,
2016-01-02T08:00,17.95,21.96,23.91,28.16,68.06,179.56,680.14,3399.49,679.92,11.01,46.11,49.93,51.97,55.89,95.89,461.05,959.96,4804.34,959.45,24.95,,,,,,
2016-01-02T09:00,17.97,25.01,25.98,32.97,67.99,180.11,679.86,3402.64,680.1,12.46,44.01,50.89,52.02,59.09,94.03,440.47,941.5,4701.49,939.57,25.51,,,,,,
2016-01-02T10:00,18.96,26.88,27.03,34.9,69.04,189.91,689.9,3450.02,690.02,13.51,41.97,49.89,49.91,57.77,91.83,419.68,917.95,4599.62,920.45,25.0,,,,,,
2016-01-02T11:00,19.05,24.93,26.05,32.07,69.06,189.44,690.48,3448.19,690.39,12.54,39.93,45.88,46.93,53.11,90.08,400.73,899.43,4497.05,900.76,22.91,,,,,,
2016-01-02T12:00,20.99,25.92,27.06,32.1,71.05,210.23,709.58,3547.84,710.0,13.02,35.0,39.82,41.08,45.95,84.81,350.14,848.21,4240.06,851.96,20.06,,,,,,
2016-01-02T13:00,22.0,28.0,27.96,34.17,71.98,219.83,719.76,3601.51,720.31,13.99,30.06,35.97,35.93,41.82,80.11,300.5,798.89,3993.06,798.56,18.02,,,,,,
2016-01-02T14:00,21.95,28.9,27.07,34.06,71.98,220.51,719.72,3598.33,720.5,14.47,24.96,32.01,29.92,37.07,74.8,248.16,752.03,3743.1,749.98,15.98,,,,,,
2016-01-02T15:00,22.97,30.91,27.06,34.91,72.96,229.99,730.17,3649.2,729.84,15.53,19.93,28.06,24.03,31.9,70.18,199.23,698.16,3506.16,699.13,13.99,,,,,,
2016-01-02T16:00,23.99,32.09,26.95,35.08,73.97,239.76,739.48,3700.62,740.57,15.98,15.05,23.05,17.79,26.22,64.95,151.25,651.68,3256.55,648.8,11.48,,,,,,
2016-01-02T17:00,22.95,29.04,25.01,31.13,73.05,230.54,729.49,3648.71,729.94,14.5,9.86,16.03,11.9,18.12,59.88,100.74,598.32,3008.37,598.83,8.03,,,,,,
2016-01-02T18:00,21.97,29.09,24.07,31.14,72.05,219.55,720.54,3601.9,720.2,14.46,15.14,21.92,16.94,23.95,65.14,148.98,649.31,3257.1,648.73,10.94,,,,,,
2016-01-02T19:00,20.98,25.91,22.07,26.85,71.02,210.32,709.88,3548.44,710.23,12.94,19.8,24.83,21.02,25.83,70.04,201.56,698.93,3505.98,701.52,12.59,,,,,,
2016-01-02T20:00,18.99,21.89,20.03,22.88,68.95,190.57,690.39,3447.13,689.85,11.02,25.17,28.19,26.04,29.06,74.8,250.7,751.79,3752.47,749.45,14.09,,,,,,
2016-01-02T21:00,19.0,20.9,18.91,21.0,68.98,189.95,689.85,3448.99,690.46,10.44,30.12,32.13,29.98,32.02,79.86,298.39,800.28,3996.57,801.66,15.92,,,,,,
2016-01-02T22:00,18.05,20.02,18.07,19.89,68.02,180.23,680.4,3397.45,679.85,9.99,40.0,42.04,40.15,41.88,90.04,398.65,900.04,4492.9,899.97,21.09,,,,,,
2016-01-02T23:00,16.95,16.09,16.95,16.01,67.03,170.16,670.57,3350.75,669.48,8.01,44.82,44.19,45.11,44.05,95.13,448.24,950.15,4741.56,951.67,22.0,,,,,,
2016-01-03T00:00,15.99,10.96,16.05,10.85,66.0,160.42,660.06,3302.43,660.14,5.49,29.83,24.91,30.11,25.23,79.81,300.42,799.65,4009.41,798.81,12.42,,,,,,
2016-01-03T01:00,14.98,10.97,13.93,10.0,64.95,149.57,650.49,3252.6,650.45,5.45,31.99,27.95,31.08,26.89,81.82,320.49,819.52,4093.2,821.09,14.03,,,,,,
2016-01-03T02:00,15.01,11.93,13.06,10.09,65.01,149.82,649.51,3251.02,649.49,5.98,34.13,30.9,31.83,29.08,83.88,339.73,839.67,4192.61,838.54,15.55,,,,,,
2016-01-03T03:00,14.95,12.12,10.89,7.94,64.97,149.48,649.91,3252.73,649.8,6.05,35.83,33.15,32.15,28.83,86.04,358.55,859.02,4307.15,861.4,16.58,,,,,,
2016-01-03T04:00,14.99,12.0,12.01,8.98,64.98,150.36,650.29,3247.92,649.53,6.03,38.08,35.16,34.85,32.15,88.06,380.49,878.25,4395.16,878.96,17.53,,,,,,
2016-01-03T05:00,14.98,14.03,14.07,12.92,65.01,149.45,649.46,3251.05,650.51,7.06,40.1,38.87,38.91,38.08,89.91,398.08,901.31,4502.74,900.77,19.46,,,,,,
2016-01-03T06:00,16.05,15.88,16.94,16.83,66.06,159.72,660.15,3302.14,660.15,8.0,42.12,41.83,43.05,42.95,92.08,419.81,919.3,4602.15,921.52,20.97,,,,,,
2016-01-03T07:00,16.96,19.91,22.04,24.88,66.96,170.02,670.46,3348.35,669.52,9.94,43.92,46.95,49.01,52.22,93.96,440.93,939.22,4691.66,940.42,23.47,,,,,,
2016-01-03T08:00,17.99,21.91,23.99,28.14,68.02,179.46,680.25,3398.68,680.12,11.0,46.04,49.92,52.02,56.19,96.15,459.66,961.65,4806.93,961.22,24.94,,,,,,
2016-01-03T09:00,17.98,24.9,25.93,33.1,67.99,179.45,679.91,3399.5,680.13,12.47,44.02,50.89,52.11,59.12,94.07,438.18,939.45,4701.21,939.52,25.45,,,,,,
2016-01-03T10:00,18.99,26.96,27.04,35.11,69.05,190.24,689.97,3448.62,690.25,13.49,41.9,50.14,50.22,58.08,92.16,420.64,920.79,4596.61,921.48,24.95,,,,,,
2016-01-03T11:00,19.05,24.96,25.93,31.93,69.02,190.18,689.5,3450.18,690.55,12.5,39.96,46.14,46.8,53.07,90.02,399.95,899.16,4491.02,899.94,22.94,,,,,,
2016-01-03T12:00,21.0,25.92,26.92,32.17,70.98,209.77,710.48,3551.58,709.81,12.94,35.2,39.96,41.18,46.0,84.9,349.06,849.86,4247.81,848.46,19.98,,,,,,
2016-01-03T13:00,22.04,28.07,27.91,34.09,72.03,220.58,720.26,3601.25,720.55,14.06,29.87,35.92,35.83,41.82,80.16,301.23,799.01,3993.0,800.96,18.06,,,,,,
2016-01-03T14:00,22.05,29.01,27.01,33.97,72.04,220.48,719.9,3600.57,720.34,14.54,24.93,31.99,29.78,37.13,74.98,250.22,751.17,3759.24,749.65,15.91,,,,,,
2016-01-03T15:00,22.95,30.91,26.9,34.99,73.04,229.93,729.96,3649.36,730.13,15.44,20.2,28.16,23.84,31.97,69.99,199.16,700.44,3500.62,701.82,13.97,,,,,,
2016-01-03T16:00,24.02,32.0,26.98,35.03,74.0,240.2,740.37,3702.52,739.45,15.99,15.16,22.94,18.19,25.89,65.12,152.01,648.68,3253.64,651.43,11.46,,,,,,
2016-01-03T17:00,23.02,28.97,25.08,31.05,73.0,230.16,730.41,3652.0,730.48,14.52,9.95,16.14,11.98,17.85,59.97,101.63,601.2,3001.38,601.96,8.05,,,,,,
2016-01-03T18:00,22.01,29.06,23.93,31.13,71.95,219.9,719.98,3599.0,719.55,14.44,14.96,22.14,17.16,24.2,65.11,151.5,649.76,3246.2,648.82,11.0,,,,,,
2016-01-03T19:00,20.96,26.09,22.07,26.95,71.01,209.57,710.22,3549.89,709.71,13.03,20.0,25.05,21.09,26.22,69.85,199.93,701.91,3509.89,701.92,12.42,,,,,,
2016-01-03T20:00,19.01,22.1,19.99,22.87,68.95,190.18,690.27,3447.87,690.56,11.04,24.93,28.15,26.21,29.03,74.88,251.87,750.1,3754.28,748.01,14.07,,,,,,
2016-01-03T21:00,18.98,21.12,18.99,20.83,68.95,190.31,690.27,3447.43,690.31,10.53,30.17,31.98,30.15,32.02,80.16,298.87,799.47,3989.94,798.11,15.92,,,,,,
2016-01-03T22:00,17.99,19.89,17.96,20.02,68.01,179.57,679.63,3397.56,680.02,10.03,40.18,41.81,39.93,41.9,89.82,398.91,900.4,4499.43,899.91,20.95,,,,,,
2016-01-03T23:00,17.06,15.98,17.07,15.83,66.95,169.99,669.89,3352.07,669.87,8.01,45.18,43.97,44.88,43.85,94.9,448.92,949.84,4757.93,951.19,22.04,,,,,,
2016-01-04T00:00,15.99,11.01,15.98,10.85,66.05,160.28,660.28,3302.47,660.52,5.46,29.85,24.86,30.2,25.09,79.85,300.37,800.91,3998.84,801.29,12.59,,,,,,
2016-01-04T01:00,14.99,10.94,14.0,9.95,64.95,149.44,649.55,3248.64,649.82,5.44,31.9,28.05,31.1,27.02,81.98,320.06,818.99,4099.14,821.46,13.91,,,,,,
2016-01-04T02:00,15.02,12.04,13.08,9.99,64.96,149.81,649.67,3252.19,650.54,6.07,33.88,30.85,32.05,29.21,84.06,338.6,838.76,4193.15,840.31,15.56,,,,,,
2016-01-04T03:00,15.01,11.88,10.93,7.98,64.97,150.06,649.71,3247.26,650.56,6.06,35.97,32.91,31.98,29.1,85.97,360.56,859.34,4307.76,860.18,16.42,,,,,,
2016-01-04T04:00,15.03,11.97,11.95,8.92,64.95,150.26,649.75,3247.74,649.85,6.04,38.05,34.86,34.84,31.99,88.1,378.86,878.97,4390.08,879.42,17.45,,,,,,
2016-01-04T05:00,14.96,14.01,14.07,12.85,65.01,150.49,650.35,3249.55,650.22,6.96,39.86,39.04,39.21,37.97,90.09,399.49,901.94,4495.08,899.81,19.42,,,,,,
2016-01-04T06:00,16.01,15.99,16.99,16.95,66.05,159.56,660.45,3298.91,659.63,8.07,41.94,42.05,43.03,43.06,91.89,421.43,919.4,4598.04,919.99,20.93,,,,,,
2016-01-04T07:00,16.98,20.11,22.07,25.06,66.99,169.78,669.89,3351.23,670.36,9.94,44.06,47.03,48.98,51.92,93.81,440.85,939.02,4706.34,938.19,23.48,,,,,,
2016-01-04T08:00,18.0,21.94,24.07,27.96,68.03,180.5,680.02,3398.47,680.33,11.02,46.18,50.17,52.1,55.96,96.02,461.72,961.84,4797.6,958.64,24.93,,,,,,
2016-01-04T09:00,17.97,24.92,25.99,33.16,68.04,179.67,680.38,3399.97,679.56,12.49,43.8,50.87,51.99,58.8,93.99,439.88,940.68,4706.37,940.94,25.48,,,,,,
2016-01-04T10:00,19.04,27.01,26.98,34.92,69.01,190.12,690.08,3450.66,689.81,13.47,41.98,50.16,50.1,57.9,92.03,418.4,918.09,4600.62,919.64,25.06,,,,,,
2016-01-04T11:00,19.03,24.94,26.03,32.07,68.98,189.55,689.64,3448.34,690.06,12.5,39.81,46.17,46.98,52.95,90.18,398.17,901.06,4493.44,898.25,22.99,,,,,,
2016-01-04T12:00,21.01,25.88,26.99,32.09,71.03,210.1,710.18,3551.83,710.29,13.03,35.16,40.09,41.14,45.92,84.83,351.58,848.65,4250.66,851.3,20.0,,,,,,
2016-01-04T13:00,21.98,28.03,27.92,34.18,72.0,220.07,719.49,3599.08,719.46,14.01,29.91,36.01,36.02,42.09,80.09,298.98,801.86,4001.62,800.11,17.99,,,,,,
2016-01-04T14:00,22.02,29.1,26.95,33.82,72.02,220.28,720.47,3599.41,720.3,14.53,25.05,31.98,29.85,37.1,75.19,251.19,748.67,3750.1,751.06,15.98,,,,,,
2016-01-04T15:00,22.99,31.04,26.92,34.96,72.94,229.65,729.45,3648.78,730.27,15.48,20.02,28.13,23.94,31.99,69.98,200.02,701.52,3496.41,699.89,14.0,,,,,,
2016-01-04T16:00,23.98,32.03,27.08,34.98,73.95,239.54,740.1,3702.87,740.4,15.95,15.03,23.16,17.89,26.02,64.88,149.25,649.91,3254.08,649.33,11.58,,,,,,
2016-01-04T17:00,23.01,28.9,25.03,30.82,73.01,229.5,730.48,3649.86,729.62,14.45,10.06,15.84,11.78,17.89,59.95,98.78,601.14,3008.03,599.17,7.98,,,,,,
2016-01-04T18:00,22.05,29.01,23.97,31.09,72.06,220.07,720.56,3599.11,720.57,14.46,15.13,22.18,17.07,24.1,65.01,151.63,647.96,3239.69,649.67,10.98,,,,,,
2016-01-04T19:00,21.04,26.04,22.07,27.15,70.95,210.45,709.54,3548.24,710.42,13.03,20.07,25.0,20.87,26.23,69.95,198.51,701.38,3492.33,699.53,12.45,,,,,,
2016-01-04T20:00,18.98,21.94,20.02,23.11,68.96,189.56,690.15,3448.62,689.71,11.02,24.93,28.14,26.1,29.11,75.01,248.96,748.98,3753.55,749.12,13.94,,,,,,
2016-01-04T21:00,18.97,21.03,19.02,21.13,68.97,189.96,689.44,3452.21,690.13,10.49,29.85,32.0,29.79,32.04,79.97,300.08,798.47,4009.55,801.39,15.98,,,,,,
2016-01-04T22:00,18.03,19.93,18.08,20.09,67.95,180.2,680.26,3398.11,679.6,10.03,39.85,41.98,40.07,42.23,89.86,398.89,901.96,4502.04,898.02,20.99,,,,,,
2016-01-04T23:00,16.95,15.92,16.97,16.0,67.0,169.43,670.48,3350.91,669.82,7.95,45.15,44.1,45.06,44.18,95.13,451.5,950.69,4754.52,951.55,22.05,,,,,,
2016-01-05T00:00,15.95,11.02,15.92,10.83,65.97,160.2,660.01,3301.31,660.48,5.5,29.83,24.81,29.84,24.91,79.82,301.69,799.92,4006.25,801.67,12.49,,,,,,
2016-01-05T01:00,14.98,10.97,14.0,10.06,65.05,150.13,650.01,3252.05,650.37,5.51,32.15,28.05,31.07,27.04,81.94,320.21,818.69,4094.7,818.6,13.91,,,,,,
2016-01-05T02:00,15.03,12.1,13.07,10.18,65.06,149.75,650.26,3251.56,649.83,6.03,33.97,30.83,32.02,28.84,83.95,339.94,841.43,4190.93,838.21,15.58,,,,,,
2016-01-05T03:00,14.97,11.99,10.94,7.94,64.96,149.88,650.34,3248.04,649.87,5.98,36.12,32.82,32.08,29.16,86.04,361.8,858.93,4295.11,858.97,16.56,,,,,,
2016-01-05T04:00,15.03,12.09,11.91,8.92,64.95,150.42,649.66,3248.17,649.43,6.01,38.04,34.85,35.21,31.9,88.08,381.94,881.33,4395.43,879.95,17.41,,,,,,
2016-01-05T05:00,14.97,13.9,13.94,13.08,64.98,149.82,650.57,3249.54,650.29,7.02,40.05,38.97,39.22,37.89,90.05,401.21,898.6,4500.88,901.83,19.41,,,,,,
2016-01-05T06:00,15.98,15.91,16.92,17.12,65.96,160.09,660.39,3299.47,659.88,7.98,42.07,42.05,43.22,43.01,92.16,421.43,919.39,4594.39,918.67,21.04,,,,,,
2016-01-05T07:00,17.0,19.98,22.0,24.91,66.97,170.3,670.39,3352.62,670.35,10.02,44.0,47.05,48.89,51.78,94.0,438.44,941.18,4708.03,940.09,23.48,,,,,,
2016-01-05T08:00,18.03,21.94,24.03,27.99,68.04,180.13,680.21,3399.45,680.43,11.05,45.81,49.92,51.86,55.8,96.02,461.6,958.17,4792.34,961.84,24.98,,,,,,
2016-01-05T09:00,17.95,24.93,25.96,33.13,68.01,180.11,679.94,3397.79,680.07,12.54,43.82,51.05,52.08,59.06,94.16,439.42,938.23,4699.98,941.82,25.5,,,,,,
2016-01-05T10:00,18.99,26.99,27.03,34.89,68.95,189.7,690.3,3451.55,690.51,13.44,42.0,49.92,50.04,58.08,91.8,419.35,921.72,4592.59,918.0,25.07,,,,,,
2016-01-05T11:00,19.02,24.94,25.91,32.19,68.98,189.51,689.76,3452.36,690.28,12.49,40.1,46.1,46.93,52.95,89.88,399.73,898.44,4501.45,901.72,22.91,,,,,,
2016-01-05T12:00,20.98,26.14,27.0,32.0,70.94,210.08,709.48,3547.66,710.43,12.98,34.87,40.08,40.78,45.99,84.86,348.08,849.66,4246.2,849.27,20.05,,,,,,
2016-01-05T13:00,22.03,28.06,28.09,34.01,71.96,220.04,719.99,3597.79,720.37,13.98,29.88,36.13,36.12,42.04,79.95,300.57,799.48,3997.69,799.82,17.93,,,,,,
2016-01-05T14:00,22.02,28.87,26.89,33.82,71.99,220.0,719.54,3602.61,719.67,14.55,25.01,32.1,30.19,37.13,74.98,251.17,751.3,3741.5,751.53,15.98,,,,,,
2016-01-05T15:00,22.98,31.11,27.07,34.92,73.02,230.1,729.86,3652.07,729.64,15.46,19.85,27.94,24.01,32.18,70.17,200.34,698.97,3509.6,698.58,14.05,,,,,,
2016-01-05T16:00,24.02,32.06,27.1,35.15,73.96,239.96,739.79,3702.53,740.12,16.03,14.89,23.12,18.2,26.1,65.05,149.49,651.19,3259.64,648.49,11.54,,,,,,
2016-01-05T17:00,22.96,28.99,25.09,30.97,73.03,230.03,730.22,3652.24,729.74,14.52,9.94,16.1,11.85,17.8,59.8,99.3,601.05,2990.89,598.32,7.97,,,,,,
2016-01-05T18:00,22.04,28.95,23.94,31.04,71.98,219.84,719.56,3601.59,720.02,14.46,14.82,22.16,16.8,24.05,64.99,148.68,651.93,3248.01,651.89,10.97,,,,,,
2016-01-05T19:00,21.0,25.89,21.93,27.15,70.96,210.09,709.44,3552.65,709.91,12.97,19.99,24.99,20.88,26.14,69.91,199.68,699.76,3509.3,699.69,12.48,,,,,,
2016-01-05T20:00,19.0,21.96,19.92,23.18,69.0,190.47,690.41,3450.23,689.52,11.02,24.94,27.86,26.15,28.98,75.11,249.69,748.21,3758.09,751.81,14.08,,,,,,
2016-01-05T21:00,18.95,21.1,19.03,21.06,69.02,190.33,689.7,3448.94,690.42,10.54,29.98,32.06,29.99,31.81,80.18,301.96,798.85,3996.83,800.87,15.92,,,,,,
2016-01-05T22:00,17.99,19.95,17.97,20.03,68.05,179.47,679.9,3397.31,679.97,9.95,40.02,42.16,40.11,41.85,90.2,401.84,900.5,4505.5,898.31,21.04,,,,,,
2016-01-05T23:00,16.96,15.98,17.08,16.12,66.95,169.53,670.27,3349.33,669.61,7.99,44.93,44.19,45.16,44.09,94.95,449.09,949.58,4752.22,948.91,21.95,,,,,,
2016-01-06T00:00,16.04,11.05,16.02,11.13,66.05,159.66,660.55,3301.41,660.03,5.56,30.11,24.98,30.08,25.08,80.06,299.82,800.02,3995.28,799.99,12.49,,,,,,
2016-01-06T01:00,14.99,11.03,14.06,9.83,65.0,150.22,649.94,3248.13,650.13,5.55,32.0,28.08,31.04,27.09,81.95,321.87,821.81,4108.42,818.18,14.02,,,,,,
2016-01-06T02:00,15.01,11.87,12.95,9.92,65.03,149.54,649.61,3252.19,650.03,5.94,34.02,31.06,31.93,29.19,83.92,340.25,840.82,4194.22,842.07,15.48,,,,,,
2016-01-06T03:00,15.05,11.88,10.96,8.16,65.04,149.45,650.35,3247.35,649.68,5.95,36.2,32.83,31.97,29.21,86.13,360.68,861.64,4302.21,860.62,16.49,,,,,,
2016-01-06T04:00,14.98,11.99,12.04,8.98,65.0,149.65,649.79,3250.49,649.49,6.0,38.18,35.17,35.05,31.86,87.82,380.38,881.17,4407.36,880.14,17.44,,,,,,
2016-01-06T05:00,14.99,13.94,14.1,12.82,64.99,150.08,650.36,3252.31,650.2,6.98,40.11,39.16,38.8,37.84,90.2,401.46,901.98,4490.06,899.46,19.57,,,,,,
2016-01-06T06:00,16.02,15.93,17.04,16.81,65.95,159.47,659.47,3298.14,659.88,8.02,42.14,42.16,43.17,43.12,91.99,420.86,919.91,4606.97,919.8,21.05,,,,,,
2016-01-06T07:00,16.99,20.03,22.09,25.18,66.95,169.7,670.14,3352.0,670.45,10.03,44.19,47.03,48.84,51.91,93.84,440.82,940.75,4690.97,940.55,23.47,,,,,,
2016-01-06T08:00,17.95,22.0,23.94,28.12,68.0,179.74,680.05,3401.22,680.27,10.98,46.01,50.04,52.11,56.2,96.03,460.89,960.51,4792.05,958.75,25.0,,,,,,
2016-01-06T09:00,18.04,25.11,25.96,32.96,67.98,179.44,680.31,3399.21,679.89,12.53,44.0,50.89,51.98,59.09,94.12,438.37,939.93,4700.78,940.06,25.47,,,,,,
2016-01-06T10:00,19.03,27.0,26.96,35.01,69.04,189.55,690.03,3448.78,689.49,13.46,41.92,50.11,50.17,58.21,92.13,419.84,919.24,4606.85,919.0,24.92,,,,,,
2016-01-06T11:00,19.03,25.14,26.1,32.09,68.95,189.82,689.95,3449.41,689.85,12.46,40.14,45.87,46.98,53.02,89.85,399.34,898.02,4509.61,900.06,23.03,,,,,,
2016-01-06T12:00,21.0,25.97,26.99,31.87,71.06,209.67,710.09,3548.96,709.6,12.94,34.99,39.82,41.06,45.85,85.15,350.49,850.18,4245.44,851.15,20.03,,,,,,
2016-01-06T13:00,22.05,27.96,27.91,34.1,72.04,220.12,720.38,3598.71,720.24,14.02,30.04,36.18,35.91,42.16,80.2,298.32,800.45,4008.37,797.95,17.96,,,,,,
2016-01-06T14:00,21.94,29.09,26.95,34.14,71.97,219.88,720.27,3597.61,720.28,14.49,24.88,31.99,29.87,37.21,75.04,248.44,749.29,3754.32,751.16,15.9,,,,,,
2016-01-06T15:00,22.95,30.91,27.05,35.12,73.01,229.66,730.56,3647.28,729.85,15.51,20.16,27.82,24.17,32.19,70.04,199.38,699.74,3492.16,700.36,14.01,,,,,,
2016-01-06T16:00,23.96,32.05,27.0,35.01,74.05,240.32,739.61,3702.0,739.68,16.04,15.16,22.86,17.9,26.08,65.11,151.46,650.87,3255.7,649.7,11.51,,,,,,
2016-01-06T17:00,23.05,29.09,25.02,31.15,73.02,229.64,730.55,3651.36,730.06,14.51,10.08,15.88,12.01,18.1,59.82,99.24,598.25,3000.41,599.58,8.0,,,,,,
