timestamp,daily_1,daily_2,daily_3,daily_4,daily_5,daily_6,daily_7,daily_8,daily_9,daily_10,daily_11,daily_12,daily_13,daily_14,daily_15,daily_16,daily_17,daily_18,daily_19,daily_20,anomaly,nb anomalies,nb anomalies collectives,Unnamed: 24,Unnamed: 25
2016-01-02T07:00,16.81,20.27,22.35,25.92,67.0,167.14,668.56,3353.48,670.06,9.67,43.86,46.61,48.19,51.93,93.99,440.81,947.98,4666.84,934.17,23.34,,,,,
2016-01-02T08:00,17.97,21.59,24.51,28.51,68.26,180.06,677.18,3408.16,680.19,10.78,45.48,49.31,50.9,56.15,96.97,465.29,955.25,4752.34,957.22,25.43,,,,,
2016-01-02T09:00,18.23,24.81,25.7,33.12,67.74,180.8,680.29,3411.94,678.29,12.6,44.94,51.69,52.78,59.24,94.1,434.29,934.86,4660.74,947.22,25.27,,,,,
2016-01-02T10:00,18.95,27.01,27.4,34.73,69.14,189.55,690.11,3439.61,692.59,13.5,43.02,49.77,50.85,58.07,91.15,425.04,920.51,4632.74,913.56,24.72,,,,,
2016-01-02T11:00,19.01,25.09,25.5,32.6,69.22,190.23,691.57,3452.8,691.87,12.5,40.21,46.53,48.1,54.11,90.82,396.29,904.8,4544.86,900.11,23.47,,,,,
2016-01-02T12:00,20.97,25.32,27.0,32.56,70.94,208.31,707.77,3560.85,710.11,13.22,34.46,40.57,40.72,46.72,84.21,353.21,855.34,4235.61,840.86,20.19,,,,,
2016-01-02T13:00,21.77,28.61,27.62,34.19,71.96,221.21,720.8,3599.7,722.56,13.83,29.23,35.04,35.44,42.0,80.84,294.8,809.91,3949.53,801.15,17.99,,,,,
2016-01-02T14:00,22.14,29.57,26.46,33.59,72.13,222.71,721.09,3602.42,719.54,14.43,25.47,32.54,29.9,37.34,74.88,239.99,749.68,3795.56,740.76,16.37,,,,,
2016-01-02T15:00,23.19,30.66,26.77,34.95,72.88,227.65,727.32,3658.15,729.92,15.26,20.99,27.35,25.04,31.67,69.93,204.18,699.87,3539.45,692.39,14.15,,,,,
2016-01-02T16:00,23.92,32.64,27.15,34.64,73.96,242.65,738.8,3713.92,739.36,16.31,15.84,22.9,17.78,25.06,64.62,143.88,648.18,3286.0,656.33,11.66,,,,,
2016-01-02T17:00,22.81,28.49,25.54,30.69,72.71,230.35,728.58,3657.49,728.54,14.37,9.45,15.71,11.2,17.13,60.23,91.92,607.97,3003.54,603.41,8.17,,,,,
2016-01-02T18:00,22.2,29.0,24.0,31.72,71.78,217.88,722.44,3598.01,717.42,14.78,15.06,21.28,17.08,23.85,64.25,158.77,651.77,3208.38,640.54,10.75,,,,,
2016-01-02T19:00,21.16,26.67,22.25,26.04,70.87,212.19,708.75,3548.58,711.31,12.87,19.34,25.13,20.84,24.88,69.3,198.37,690.29,3551.29,691.76,12.98,,,,,
2016-01-02T20:00,18.94,22.15,19.8,22.27,69.11,191.31,690.11,3452.57,692.04,11.12,24.82,27.14,26.95,29.47,75.22,247.35,756.25,3797.43,742.8,13.76,,,,,
2016-01-02T21:00,18.83,20.88,18.57,20.37,69.2,190.89,692.81,3438.48,690.71,10.47,29.74,32.6,30.5,31.77,79.43,292.44,791.72,4019.05,809.26,15.94,,,,,
2016-01-02T22:00,17.98,19.67,18.26,19.35,67.86,182.36,680.05,3393.63,682.1,9.76,39.58,41.21,40.63,40.94,90.29,392.46,901.72,4465.89,896.48,21.11,,,,,
2016-01-02T23:00,17.25,16.66,17.1,16.87,67.26,167.92,672.16,3356.52,669.13,8.16,45.12,44.52,45.26,45.12,95.8,448.93,948.18,4737.82,958.68,21.55,,,,,
2016-01-03T00:00,15.84,11.41,15.5,11.84,66.25,161.89,660.77,3299.75,659.07,5.44,30.69,25.29,29.47,25.68,79.04,290.79,810.12,3959.54,810.27,12.05,,,,,
2016-01-03T01:00,14.78,11.51,13.55,9.12,64.85,149.17,649.97,3259.62,647.25,5.75,31.36,28.38,29.9,26.93,82.11,323.99,826.89,4112.86,826.93,13.73,,,,,
2016-01-03T02:00,14.76,11.39,13.52,10.27,65.16,152.65,648.28,3252.45,649.68,5.67,33.71,31.55,31.15,29.78,83.83,345.87,832.69,4243.58,844.28,15.08,,,,,
2016-01-03T03:00,14.77,11.46,10.58,8.44,65.01,150.95,650.34,3243.71,649.39,6.33,35.72,32.29,33.11,28.61,86.83,354.06,854.68,4248.66,858.57,16.32,,,,,
2016-01-03T04:00,14.84,12.26,12.13,8.33,64.73,147.73,650.22,3263.53,647.48,6.22,37.78,34.74,35.57,32.31,87.48,387.83,881.96,4392.66,884.0,17.22,,,,,
2016-01-03T05:00,14.74,14.32,13.86,13.62,65.15,150.32,648.36,3262.08,652.11,7.14,39.29,38.7,38.0,38.52,89.11,393.13,891.97,4505.47,899.37,19.22,,,,,
2016-01-03T06:00,15.73,15.34,17.24,17.07,65.75,158.71,661.67,3298.1,657.22,8.15,41.73,42.75,42.68,42.27,90.98,422.99,910.03,4557.33,911.02,21.04,,,,,
2016-01-03T07:00,17.23,19.65,22.11,25.68,67.08,168.56,672.86,3354.23,668.49,10.18,43.83,46.7,48.21,52.22,94.04,441.36,945.12,4725.25,949.83,23.05,,,,,
2016-01-03T08:00,18.24,22.54,24.04,28.57,68.14,182.07,682.47,3409.07,680.37,11.18,46.98,49.59,52.85,56.48,95.45,458.13,963.39,4816.47,957.7,24.96,,,,,
2016-01-03T09:00,18.19,24.4,25.7,33.74,68.18,182.25,682.75,3406.71,682.16,12.4,44.4,50.72,51.66,59.61,93.79,431.87,949.82,4740.33,948.61,25.34,,,,,
2016-01-03T10:00,18.74,27.22,26.54,34.25,68.82,188.2,691.93,3441.58,690.74,13.39,42.27,50.47,48.9,56.91,93.01,413.44,923.18,4614.05,919.75,24.77,,,,,
2016-01-03T11:00,19.26,24.81,25.47,31.59,68.99,188.79,687.28,3442.59,687.82,12.64,40.31,45.06,47.39,53.41,89.77,401.16,905.08,4452.57,910.14,23.27,,,,,
2016-01-03T12:00,21.13,25.86,26.91,31.35,71.16,210.63,712.09,3562.4,711.0,12.9,35.21,40.62,41.64,44.93,85.38,350.87,851.08,4223.34,843.32,20.3,,,,,
2016-01-03T13:00,21.92,28.38,28.27,34.67,72.12,219.94,717.32,3596.58,721.36,14.09,29.35,35.99,35.17,41.81,80.69,301.05,798.92,3993.48,801.18,18.06,,,,,
2016-01-03T14:00,22.11,29.34,27.32,34.33,71.9,218.23,718.66,3599.56,718.61,14.62,24.42,31.71,31.09,37.62,76.0,242.86,745.72,3765.39,757.55,15.79,,,,,
2016-01-03T15:00,22.87,31.41,26.62,35.4,72.96,232.32,732.79,3645.73,728.4,15.69,19.72,28.62,22.98,32.91,70.99,193.94,700.78,3481.4,705.68,14.24,,,,,
2016-01-03T16:00,23.93,32.05,27.54,34.5,73.87,237.85,740.75,3713.15,740.18,15.81,14.85,22.38,17.74,26.75,65.24,159.19,640.31,3299.62,654.18,11.22,,,,,
2016-01-03T17:00,22.89,29.44,24.99,30.16,73.14,229.73,731.26,3648.68,728.06,14.79,9.02,16.07,12.71,18.9,59.66,95.02,595.58,3013.76,608.37,7.85,,,,,
2016-01-03T18:00,21.95,28.81,24.07,30.3,72.06,222.63,719.37,3614.24,719.8,14.75,15.97,21.32,16.17,23.42,64.86,154.05,655.28,3257.97,653.02,11.36,,,,,
2016-01-03T19:00,20.74,26.38,22.05,26.45,70.71,208.66,712.57,3537.97,707.13,13.31,20.95,24.25,21.72,27.1,70.57,193.95,706.97,3484.5,696.71,12.14,,,,,
2016-01-03T20:00,18.85,22.06,20.27,22.6,69.21,188.2,692.05,3444.85,688.44,11.22,24.73,27.6,26.09,29.08,74.16,245.61,748.99,3741.9,746.19,13.87,,,,,
2016-01-03T21:00,18.85,21.19,19.01,20.88,69.09,188.7,687.55,3458.68,690.98,10.33,30.85,31.42,30.81,30.85,80.24,303.87,800.54,4038.92,807.9,15.84,,,,,
2016-01-03T22:00,18.06,20.27,18.05,19.6,67.96,181.01,677.68,3411.06,679.89,9.74,40.36,41.92,39.29,41.77,90.9,410.07,891.77,4471.09,892.92,21.4,,,,,
2016-01-03T23:00,16.8,16.43,17.0,15.89,67.1,167.94,670.23,3341.1,668.16,8.31,45.31,44.46,44.63,44.53,95.15,452.08,946.28,4739.62,941.98,22.46,,,,,
2016-01-04T00:00,16.23,11.05,16.23,10.74,66.11,161.5,658.36,3298.66,657.48,5.84,30.95,24.66,31.0,25.99,81.03,299.41,792.54,3961.47,789.82,12.26,,,,,
2016-01-04T01:00,15.19,11.51,14.39,10.44,64.74,152.18,650.05,3249.03,651.89,5.5,31.3,27.79,31.77,26.92,82.65,315.2,815.41,4070.7,821.09,13.57,,,,,
2016-01-04T02:00,15.16,12.04,12.82,9.06,64.71,149.54,652.22,3235.92,650.62,5.9,34.0,30.09,32.86,28.73,83.86,336.61,847.62,4219.84,843.68,15.15,,,,,
2016-01-04T03:00,14.78,11.83,11.4,8.01,65.01,151.09,650.17,3242.63,648.49,5.75,35.58,32.24,31.75,29.12,86.73,368.2,865.31,4325.91,854.92,16.96,,,,,
2016-01-04T04:00,15.25,12.37,11.54,8.75,64.83,152.5,651.41,3250.95,648.82,6.11,37.84,34.19,34.63,31.58,88.31,372.8,886.48,4448.12,883.84,17.58,,,,,
2016-01-04T05:00,14.79,14.59,14.55,12.23,64.9,147.97,647.84,3259.03,652.76,6.77,40.94,38.48,38.73,37.33,90.71,394.64,899.98,4504.97,907.15,19.07,,,,,
2016-01-04T06:00,16.06,16.42,16.49,17.02,65.84,162.11,660.3,3293.84,658.7,7.84,42.24,42.23,42.6,43.36,92.31,410.64,923.2,4613.76,928.57,21.08,,,,,
2016-01-04T07:00,17.2,20.44,21.98,24.2,67.06,172.15,667.48,3359.11,671.9,9.92,44.56,47.08,49.28,51.75,93.13,430.43,937.21,4661.49,945.21,23.34,,,,,
2016-01-04T08:00,18.27,21.7,23.81,27.8,67.8,180.17,679.74,3392.87,682.29,10.95,46.47,50.66,52.81,55.24,95.74,449.8,964.1,4827.11,963.96,25.29,,,,,
2016-01-04T09:00,17.72,25.68,26.25,32.41,68.28,177.28,679.02,3397.45,677.69,12.28,43.87,51.54,51.53,59.81,94.34,445.66,945.23,4735.13,948.32,25.15,,,,,
2016-01-04T10:00,18.74,26.62,27.5,35.26,68.74,189.02,692.49,3440.48,689.01,13.37,41.18,49.44,50.76,58.99,92.45,426.6,914.04,4608.96,910.89,24.73,,,,,
2016-01-04T11:00,19.26,24.44,25.53,32.19,69.24,187.35,687.3,3444.63,692.18,12.7,39.6,45.05,47.41,53.42,90.43,403.91,899.93,4535.65,893.9,23.19,,,,,
2016-01-04T12:00,21.18,25.68,27.05,31.47,70.75,211.13,710.05,3560.13,709.39,12.96,34.08,39.84,41.39,46.89,84.94,351.39,842.9,4244.94,845.32,19.95,,,,,
2016-01-04T13:00,22.17,28.03,27.75,34.09,72.08,218.83,717.67,3604.55,721.07,13.96,30.23,35.94,35.97,41.27,79.11,304.47,793.29,3992.84,796.32,18.06,,,,,
2016-01-04T14:00,21.86,28.8,27.2,33.87,72.19,218.92,718.41,3605.16,718.99,14.24,24.64,32.17,30.28,35.85,75.8,247.32,759.55,3787.39,749.49,16.19,,,,,
2016-01-04T15:00,22.95,31.44,27.36,35.52,72.89,228.9,729.91,3650.47,729.31,15.7,20.86,27.5,23.08,32.91,69.01,203.92,697.45,3463.06,702.05,13.59,,,,,
2016-01-04T16:00,23.89,31.39,27.1,34.57,73.86,240.05,740.74,3710.47,742.59,16.03,15.92,23.95,17.75,26.26,65.04,142.32,641.7,3261.91,655.86,11.14,,,,,
2016-01-04T17:00,22.74,29.41,25.37,31.38,73.22,228.27,732.29,3651.12,729.02,14.6,9.51,15.99,11.04,18.47,60.78,100.57,599.32,3018.89,593.63,8.35,,,,,
2016-01-04T18:00,22.06,28.73,24.18,31.33,72.2,218.5,722.84,3595.05,720.63,14.68,14.86,21.64,17.13,24.39,65.64,140.83,645.15,3211.02,659.29,11.44,,,,,
2016-01-04T19:00,20.88,26.27,21.84,27.04,71.27,208.37,707.94,3548.68,708.53,13.28,20.38,25.06,20.09,26.41,69.25,205.69,708.5,3458.6,699.72,12.08,,,,,
2016-01-04T20:00,18.86,21.84,20.22,23.85,68.92,187.87,687.98,3454.89,691.55,11.19,25.03,28.81,26.34,29.93,74.55,243.73,742.61,3778.24,759.65,13.77,,,,,
2016-01-04T21:00,18.95,21.12,18.93,21.52,69.14,187.48,691.07,3451.82,688.28,10.18,29.9,32.55,29.31,31.32,80.6,303.06,807.3,3968.19,801.14,16.43,,,,,
2016-01-04T22:00,17.97,20.21,17.78,19.68,67.86,180.87,678.21,3410.67,682.7,9.66,39.02,41.07,40.6,41.54,89.06,401.37,903.95,4510.78,896.32,20.71,,,,,
2016-01-04T23:00,17.1,16.14,17.43,15.79,67.04,169.97,670.09,3347.21,672.4,8.24,45.15,43.99,45.0,44.52,95.66,451.18,942.73,4750.67,960.15,21.91,,,,,
2016-01-05T00:00,15.95,11.55,16.34,11.68,65.8,157.34,657.91,3286.18,661.6,5.62,30.84,24.4,29.94,24.44,80.33,299.79,798.81,4001.15,796.66,12.63,,,,,
2016-01-05T01:00,14.74,11.66,14.09,9.43,65.06,150.29,647.52,3245.95,649.09,5.71,31.51,27.75,30.68,27.86,81.67,319.85,812.71,4117.1,810.07,14.15,,,,,
2016-01-05T02:00,14.9,12.59,13.41,9.9,65.14,148.65,649.36,3255.82,649.66,5.97,34.96,30.09,32.7,28.91,84.66,338.1,832.08,4158.6,837.55,15.13,,,,,
2016-01-05T03:00,14.75,12.66,11.37,8.35,65.19,148.74,650.76,3236.33,652.16,5.77,35.79,33.82,32.37,28.68,86.51,352.78,854.21,4312.1,850.45,16.68,,,,,
2016-01-05T04:00,14.81,12.26,11.8,8.86,64.84,151.89,649.11,3244.35,651.83,5.67,37.49,35.21,34.92,31.04,88.09,382.71,882.96,4387.63,875.04,17.24,,,,,
2016-01-05T05:00,15.14,14.61,14.47,13.11,65.27,152.22,650.91,3239.99,650.96,7.02,40.38,39.12,38.78,37.5,89.12,396.77,899.27,4505.98,903.66,19.21,,,,,
2016-01-05T06:00,16.22,16.62,16.53,17.19,65.97,160.81,661.65,3287.31,662.63,7.95,41.03,41.08,43.67,43.68,91.76,428.42,914.24,4640.41,915.02,21.09,,,,,
2016-01-05T07:00,16.72,20.35,21.61,24.2,66.93,171.65,672.7,3359.06,672.65,10.27,44.85,46.43,49.95,51.75,94.42,447.17,949.12,4736.84,945.75,23.4,,,,,
2016-01-05T08:00,18.25,21.7,24.03,27.62,68.01,177.84,678.51,3389.96,681.24,10.84,45.22,49.49,51.85,56.99,96.17,455.72,955.99,4819.01,964.91,24.52,,,,,
2016-01-05T09:00,17.92,24.36,25.68,32.1,68.1,178.59,678.46,3388.3,681.31,12.32,44.26,50.61,52.06,59.14,93.48,442.96,938.39,4668.81,931.67,25.13,,,,,
2016-01-05T10:00,18.75,27.44,27.5,35.08,69.14,187.8,687.8,3456.12,688.59,13.28,41.58,50.45,50.61,58.9,92.16,418.03,922.27,4569.13,925.03,24.64,,,,,
2016-01-05T11:00,18.78,24.89,26.11,32.6,68.85,188.46,689.67,3436.29,690.06,12.31,40.1,45.51,47.84,52.98,90.8,408.76,897.78,4524.58,891.92,23.43,,,,,
2016-01-05T12:00,20.76,25.59,27.13,32.38,70.97,211.44,711.57,3558.55,711.95,13.17,34.76,39.89,41.46,46.68,85.71,346.3,853.08,4219.22,858.74,20.25,,,,,
2016-01-05T13:00,21.84,27.78,28.43,33.63,72.06,218.32,718.21,3607.86,722.43,14.34,28.97,35.29,35.08,42.09,79.19,307.93,792.55,4019.93,806.6,17.77,,,,,
2016-01-05T14:00,21.76,29.68,26.79,34.05,72.07,219.8,721.65,3606.46,722.87,14.23,25.26,31.23,30.37,37.44,74.65,255.32,749.79,3778.13,748.63,15.91,,,,,
2016-01-05T15:00,22.75,30.44,26.93,35.19,72.94,230.03,732.69,3636.23,728.24,15.65,19.58,27.3,23.35,32.76,68.99,193.5,703.51,3475.35,705.51,13.98,,,,,
2016-01-05T16:00,23.96,32.1,26.49,35.33,74.03,237.68,742.87,3693.44,740.91,15.74,14.68,23.26,18.11,25.91,64.87,155.12,652.81,3274.2,643.15,11.2,,,,,
2016-01-05T17:00,22.83,29.59,24.78,31.39,73.02,227.38,731.08,3650.57,731.05,14.76,10.09,15.85,12.21,18.19,59.62,108.92,603.94,2960.22,608.22,7.67,,,,,
2016-01-05T18:00,22.17,28.32,23.91,31.73,72.07,220.53,721.0,3594.37,717.74,14.81,15.92,22.07,16.03,24.72,65.45,147.11,646.21,3278.4,654.17,10.78,,,,,
2016-01-05T19:00,20.76,26.36,22.34,26.89,70.97,209.67,709.55,3542.11,711.69,13.31,19.1,25.54,21.24,26.5,70.23,190.01,708.65,3544.74,709.32,12.89,,,,,
2016-01-05T20:00,18.88,22.56,19.85,22.66,68.9,188.07,688.38,3437.93,690.54,10.73,24.91,27.93,25.6,28.15,74.74,255.93,752.76,3735.96,754.01,14.38,,,,,
2016-01-05T21:00,18.96,21.27,18.82,21.2,68.91,190.94,692.01,3437.65,688.49,10.35,29.87,32.31,29.77,31.01,80.38,307.42,793.33,3948.81,802.06,15.65,,,,,
2016-01-05T22:00,17.85,19.38,17.99,19.25,68.18,177.72,679.9,3405.04,677.81,10.17,38.98,42.26,40.28,41.33,89.67,403.31,903.66,4518.92,891.68,21.23,,,,,
2016-01-05T23:00,17.18,16.55,16.74,16.52,66.86,170.3,671.46,3335.67,671.71,8.07,45.35,43.7,45.76,43.18,95.12,444.39,954.69,4728.21,954.43,21.64,,,,,
2016-01-06T00:00,16.09,10.46,15.93,10.76,66.07,159.64,660.17,3305.23,659.38,5.41,30.73,25.9,30.04,24.35,79.01,297.73,793.45,3969.58,796.68,12.5,,,,,
2016-01-06T01:00,15.02,11.19,13.55,9.98,65.06,149.82,652.75,3253.97,652.49,5.44,32.08,27.25,30.72,27.08,82.47,313.85,813.5,4120.46,825.89,13.72,,,,,
2016-01-06T02:00,15.18,11.97,12.96,10.05,65.02,147.43,651.85,3246.21,652.17,6.1,33.66,30.54,31.72,28.57,83.62,331.95,845.87,4184.44,832.53,15.53,,,,,
2016-01-06T03:00,15.16,11.33,10.89,8.18,65.28,149.5,648.45,3255.42,648.57,5.72,35.44,33.79,31.63,28.58,86.68,351.27,858.85,4255.5,852.56,16.02,,,,,
2016-01-06T04:00,15.09,11.4,11.94,9.26,64.86,149.99,649.4,3254.55,647.87,5.98,38.17,35.95,35.42,31.9,87.8,369.78,883.94,4405.39,870.95,17.17,,,,,
2016-01-06T05:00,15.02,13.58,14.55,13.4,64.94,150.39,651.23,3246.97,648.63,7.16,39.69,38.54,39.06,37.86,89.2,396.51,906.86,4542.59,891.58,19.78,,,,,
2016-01-06T06:00,16.07,15.81,16.78,16.28,66.13,159.02,658.85,3294.99,661.29,7.96,41.16,42.04,42.94,43.66,91.17,421.72,924.54,4626.28,915.93,21.24,,,,,
2016-01-06T07:00,16.91,20.6,21.75,25.61,66.93,170.76,667.45,3342.77,670.97,10.26,43.37,47.61,48.3,52.31,94.6,448.66,948.95,4724.82,932.98,23.42,,,,,
2016-01-06T08:00,18.28,22.31,23.89,27.32,67.86,182.08,681.4,3402.18,678.54,11.03,45.43,50.01,52.99,56.27,96.34,465.92,953.91,4837.52,969.43,24.75,,,,,
2016-01-06T09:00,18.19,24.51,25.77,32.31,68.06,181.26,681.81,3411.39,678.74,12.33,44.61,51.34,51.56,59.5,93.39,432.69,946.72,4695.59,932.89,25.12,,,,,
2016-01-06T10:00,18.81,26.57,26.93,35.66,68.72,192.53,688.73,3446.12,689.47,13.81,41.4,50.57,48.96,58.43,92.62,417.14,924.65,4593.28,924.69,24.94,,,,,
2016-01-06T11:00,19.07,24.98,25.99,31.88,68.76,188.39,688.58,3457.53,691.47,12.42,39.68,46.3,47.05,52.95,89.6,408.0,901.82,4476.82,902.22,22.87,,,,,
2016-01-06T12:00,21.03,26.33,26.98,32.19,70.87,209.95,708.8,3556.22,711.76,12.85,35.18,40.44,40.3,44.95,85.79,352.37,847.84,4258.81,847.87,20.27,,,,,
2016-01-06T13:00,22.01,27.51,28.07,34.01,71.88,218.43,717.89,3597.23,721.24,13.81,30.37,35.83,37.11,42.41,80.46,297.54,797.52,3999.96,789.72,17.63,,,,,
2016-01-06T14:00,22.04,28.63,26.8,33.56,72.07,219.23,718.56,3586.8,722.81,14.63,25.25,32.51,30.16,36.72,74.71,246.25,745.06,3775.43,747.18,16.29,,,,,
2016-01-06T15:00,22.76,30.46,27.0,34.79,73.06,229.85,727.86,3636.62,731.72,15.63,19.24,28.88,23.72,32.14,69.26,209.32,707.86,3505.03,696.19,14.33,,,,,
2016-01-06T16:00,23.72,32.21,27.07,35.16,74.14,237.56,739.4,3703.76,740.47,16.24,15.77,22.71,17.12,26.51,64.99,141.4,660.0,3271.56,648.87,11.08,,,,,
2016-01-06T17:00,22.77,29.06,25.35,30.28,72.89,229.91,729.73,3647.01,730.79,14.67,9.09,16.66,12.41,17.5,59.72,94.71,607.95,2962.57,606.91,7.54,,,,,
2016-01-06T18:00,22.28,28.85,24.34,31.35,72.0,220.63,720.08,3608.24,721.26,14.56,14.06,22.31,17.99,23.08,65.1,156.68,656.1,3284.23,641.11,11.23,,,,,
